player_id,player_name,season,age,team,position,games_played,minutes_per_game,points_per_game,assists_per_game,rebounds_per_game,steals_per_game,blocks_per_game,turnovers_per_game,fg_pct,fg3_pct,ft_pct,plus_minus,player_efficiency_rating,win_shares,box_plus_minus,vorp,salary_million_usd,mvp_award,all_star,all_nba,dpoy_award,is_legend
P04323,DeShawn Lewis,1996,22,MEM,SF,27,11.7,8.3,1.7,2.9,0.5,0.3,0.5,0.474,0.357,0.757,3.8,10.2,0.6,-2.39,-2.0,4.62,0,0,0,0,0
P04323,DeShawn Lewis,1997,23,MEM,SF,40,10.4,7.5,1.5,2.7,0.5,0.3,0.3,0.397,0.352,0.766,-0.2,7.7,1.2,-1.62,-1.94,4.64,0,0,0,0,0
P04324,Paolo Jackson,1989,22,NOP,PF,55,19.5,12.3,1.9,6.1,0.7,0.8,0.6,0.413,0.353,0.797,4.5,13.0,1.8,-4.09,-2.0,6.19,0,0,0,0,0
P04324,Paolo Jackson,1990,23,NOP,PF,52,17.2,9.9,1.6,5.0,0.6,0.6,0.5,0.438,0.343,0.823,-1.4,11.6,2.4,-2.87,-2.0,4.24,0,0,0,0,0
P04324,Paolo Jackson,1991,24,NOP,PF,67,12.8,10.9,1.7,5.4,0.6,0.7,0.4,0.407,0.329,0.839,-3.4,11.1,3.8,0.25,0.73,4.74,0,0,0,0,0
P04324,Paolo Jackson,1992,25,NOP,PF,49,28.6,11.4,1.8,5.7,0.6,0.7,0.5,0.496,0.312,0.741,-7.5,10.2,1.8,-0.66,-0.95,8.29,0,0,0,0,0
P04324,Paolo Jackson,1993,26,NOP,PF,37,23.0,11.1,1.7,5.6,0.6,0.7,0.7,0.471,0.41,0.728,4.3,12.5,0.9,-0.16,-0.07,4.58,0,0,0,0,0
P04324,Paolo Jackson,1994,27,NOP,PF,30,26.8,9.9,1.5,4.9,0.6,0.6,0.3,0.529,0.374,0.723,-0.8,10.9,1.9,-0.94,-0.91,6.46,0,0,0,0,0
P04324,Paolo Jackson,1995,28,NOP,PF,74,21.0,10.6,1.7,5.3,0.6,0.7,0.3,0.459,0.377,0.771,0.6,11.7,2.5,-3.83,-2.0,7.24,0,0,0,0,0
P04324,Paolo Jackson,1996,29,NOP,PF,52,18.2,11.2,1.8,5.6,0.6,0.7,0.3,0.436,0.22,0.73,0.8,13.3,2.9,2.12,3.4,5.58,0,0,0,0,0
P04324,Paolo Jackson,1997,30,NOP,PF,49,20.5,11.3,1.8,5.7,0.6,0.7,0.9,0.408,0.335,0.865,6.1,11.1,2.0,-4.14,-2.0,8.38,0,0,0,0,0
P04324,Paolo Jackson,1998,31,NOP,PF,40,17.6,10.3,1.6,5.1,0.6,0.6,0.3,0.509,0.361,0.829,-2.8,14.8,1.6,-2.57,-2.0,6.85,0,0,0,0,0
P04324,Paolo Jackson,1999,32,NOP,PF,18,25.0,9.3,1.5,4.7,0.5,0.6,0.4,0.369,0.31,0.867,-3.3,10.9,0.9,0.14,-0.04,9.58,0,0,0,0,0
P04324,Paolo Jackson,2000,33,NOP,PF,47,24.0,9.7,1.5,4.9,0.5,0.6,0.4,0.496,0.293,0.742,2.1,7.5,1.6,-0.65,-1.3,7.57,0,0,0,0,0
P04324,Paolo Jackson,2001,34,NOP,PF,32,21.2,9.4,1.5,4.7,0.5,0.6,0.8,0.489,0.348,0.703,-2.1,11.0,0.6,-2.35,-2.0,7.07,0,0,0,0,0
P04325,DeAndre Robinson,1984,22,SAC,PG,54,16.7,13.4,6.0,3.0,1.0,0.2,1.7,0.486,0.346,0.676,3.4,15.6,2.5,0.34,0.61,5.11,0,0,0,0,0
P04325,DeAndre Robinson,1985,23,SAC,PG,35,15.4,12.9,5.7,2.9,1.0,0.2,1.4,0.496,0.42,0.857,-1.3,13.4,2.2,-2.95,-2.0,3.8,0,0,0,0,0
P04325,DeAndre Robinson,1986,24,SAC,PG,51,25.5,12.6,5.6,2.8,1.0,0.2,1.4,0.54,0.367,0.738,-6.8,18.5,3.0,0.01,0.3,4.67,0,0,0,0,0
P04325,DeAndre Robinson,1987,25,SAC,PG,33,18.0,11.8,5.3,2.6,0.9,0.2,1.4,0.514,0.293,0.721,-1.2,13.2,1.4,-4.46,-2.0,5.17,0,0,0,0,0
P04325,DeAndre Robinson,1988,26,SAC,PG,68,21.2,13.6,6.1,3.0,1.1,0.2,1.6,0.414,0.289,0.853,0.8,13.6,3.8,2.39,5.48,7.18,0,0,0,0,0
P04325,DeAndre Robinson,1989,27,SAC,PG,67,23.9,11.5,5.1,2.6,0.9,0.2,1.2,0.422,0.307,0.708,3.1,10.2,3.2,2.15,4.92,4.3,0,0,0,0,0
P04325,DeAndre Robinson,1990,28,SAC,PG,45,26.0,11.2,5.0,2.5,0.9,0.2,1.2,0.408,0.439,0.794,0.3,11.2,1.5,0.49,0.75,5.0,0,0,0,0,0
P04325,DeAndre Robinson,1991,29,SAC,PG,66,14.8,12.6,5.6,2.8,1.0,0.2,1.4,0.358,0.32,0.77,6.8,14.5,2.4,-1.68,-2.0,3.88,0,0,0,0,0
P04325,DeAndre Robinson,1992,30,SAC,PG,71,13.4,10.9,4.8,2.4,0.8,0.2,1.0,0.432,0.328,0.863,2.6,14.2,2.9,-2.42,-2.0,6.21,0,0,0,0,0
P04326,Tyler Allen,2015,22,DET,C,56,22.5,9.5,1.4,6.8,0.5,1.2,0.7,0.424,0.373,0.789,2.4,8.5,2.2,-1.53,-2.0,9.96,0,0,0,0,0
P04326,Tyler Allen,2016,23,DET,C,44,25.7,10.3,1.5,7.4,0.5,1.3,0.3,0.422,0.283,0.826,-1.0,14.9,1.8,-0.98,-1.33,10.15,0,0,0,0,0
P04326,Tyler Allen,2017,24,DET,C,57,15.7,9.8,1.4,7.0,0.5,1.3,0.3,0.457,0.283,0.697,-0.7,11.7,2.3,-2.06,-2.0,9.44,0,0,0,0,0
P04326,Tyler Allen,2018,25,DET,C,25,17.5,10.2,1.5,7.3,0.5,1.3,0.5,0.387,0.355,0.781,-0.7,14.0,0.1,-2.31,-1.9,10.14,0,0,0,0,0
P04327,Herb Jackson,1985,22,IND,PF,28,6.4,6.9,1.1,3.4,0.4,0.4,0.3,0.327,0.377,0.701,0.1,8.4,1.5,3.15,2.93,2.87,0,0,0,0,0
P04327,Herb Jackson,1986,23,IND,PF,41,9.6,6.9,1.1,3.5,0.4,0.4,0.5,0.404,0.247,0.713,5.5,9.0,1.0,1.07,1.66,2.02,0,0,0,0,0
P04327,Herb Jackson,1987,24,IND,PF,26,15.8,7.1,1.1,3.5,0.4,0.4,0.6,0.356,0.25,0.838,-1.9,9.6,0.5,-3.98,-2.0,3.2,0,0,0,0,0
P04328,Jaren Jones,1989,22,POR,SF,82,24.5,17.8,3.7,6.3,1.2,0.6,0.7,0.357,0.376,0.735,-3.7,16.8,5.3,-0.21,-0.45,8.46,0,0,0,0,0
P04328,Jaren Jones,1990,23,POR,SF,66,27.5,15.0,3.1,5.3,1.0,0.5,0.8,0.488,0.303,0.664,-2.9,13.3,3.4,0.15,0.36,8.08,0,0,0,0,0
P04328,Jaren Jones,1991,24,POR,SF,69,23.9,18.1,3.7,6.4,1.2,0.6,1.0,0.463,0.394,0.657,3.3,18.2,3.4,2.12,5.01,8.92,0,0,0,0,0
P04328,Jaren Jones,1992,25,POR,SF,76,20.7,16.4,3.4,5.8,1.1,0.6,0.9,0.381,0.368,0.764,-1.9,17.5,5.0,-0.86,-2.0,6.99,0,0,0,0,0
P04328,Jaren Jones,1993,26,POR,SF,82,32.6,18.8,3.9,6.6,1.2,0.7,0.6,0.44,0.397,0.889,-3.4,21.9,5.4,-0.93,-2.0,9.64,0,0,0,0,0
P04328,Jaren Jones,1994,27,POR,SF,70,32.7,17.0,3.5,6.0,1.1,0.6,1.2,0.412,0.273,0.858,1.3,16.8,5.0,-0.48,-1.42,9.09,0,0,0,0,0
P04328,Jaren Jones,1995,28,POR,SF,64,26.7,14.7,3.0,5.2,1.0,0.5,0.5,0.491,0.384,0.697,-3.9,18.2,3.2,2.07,3.88,8.8,0,0,0,0,0
P04329,Jordan Mitchell,1999,22,CHA,PG,34,21.1,7.6,3.4,1.7,0.6,0.1,0.9,0.477,0.272,0.746,0.6,6.7,0.6,-2.33,-2.0,3.36,0,0,0,0,0
P04329,Jordan Mitchell,2000,23,CHA,PG,14,11.5,8.1,3.6,1.8,0.6,0.1,0.9,0.481,0.32,0.817,-3.2,6.6,1.0,-1.46,-0.57,6.02,0,0,0,0,0
P04330,Jaren Davis,2019,22,TOR,SG,20,15.1,7.8,1.6,1.8,0.5,0.2,0.5,0.588,0.407,0.72,-0.3,11.3,0.7,-1.15,-0.64,6.28,0,0,0,0,0
P04330,Jaren Davis,2020,23,TOR,SG,5,9.0,9.4,2.0,2.2,0.6,0.2,0.4,0.506,0.351,0.667,2.4,10.1,0.6,-0.24,0.32,9.28,0,0,0,0,0
P04331,DeShawn Jones,2015,22,SAC,PG,28,5.0,7.8,3.5,1.7,0.6,0.1,0.5,0.427,0.339,0.74,-0.8,9.3,0.0,-1.88,-1.67,7.18,0,0,0,0,0
P04331,DeShawn Jones,2016,23,SAC,PG,68,10.2,9.0,4.0,2.0,0.7,0.2,0.9,0.35,0.256,0.849,-2.0,8.6,2.2,1.97,4.09,6.23,0,0,0,0,0
P04331,DeShawn Jones,2017,24,SAC,PG,9,5.6,8.0,3.6,1.8,0.6,0.1,0.8,0.483,0.348,0.621,-0.9,10.1,0.6,-2.23,-0.54,5.46,0,0,0,0,0
P04331,DeShawn Jones,2018,25,SAC,PG,35,15.0,7.2,3.2,1.6,0.6,0.1,1.1,0.465,0.253,0.773,-3.4,6.0,1.4,-3.6,-2.0,7.84,0,0,0,0,0
P04332,Scottie Williams,1997,22,MIA,PF,32,19.1,11.5,1.8,5.8,0.6,0.7,0.3,0.45,0.399,0.709,2.6,11.7,1.0,0.3,0.29,6.78,0,0,0,0,0
P04332,Scottie Williams,1998,23,MIA,PF,14,21.6,11.5,1.8,5.8,0.6,0.7,0.3,0.442,0.38,0.821,-0.1,16.8,0.1,-0.63,-0.22,6.76,0,0,0,0,0
P04332,Scottie Williams,1999,24,MIA,PF,68,13.3,11.7,1.8,5.9,0.7,0.7,0.5,0.382,0.292,0.639,1.3,13.0,2.4,-3.43,-2.0,7.56,0,0,0,0,0
P04332,Scottie Williams,2000,25,MIA,PF,39,11.1,11.9,1.9,6.0,0.7,0.7,0.4,0.369,0.339,0.881,-3.5,14.2,0.9,-0.97,-1.37,8.5,0,0,0,0,0
P04332,Scottie Williams,2001,26,MIA,PF,63,19.9,9.5,1.5,4.7,0.5,0.6,0.3,0.393,0.353,0.764,-2.5,12.7,1.7,0.69,1.4,9.15,0,0,0,0,0
P04333,Franz Williams,2007,22,CHA,PG,11,7.5,7.4,3.3,1.7,0.6,0.1,0.9,0.424,0.322,0.73,-2.3,8.8,0.3,1.44,0.73,5.62,0,0,0,0,0
P04333,Franz Williams,2008,23,CHA,PG,47,5.0,8.1,3.6,1.8,0.6,0.1,1.1,0.454,0.335,0.664,3.5,11.0,0.6,-0.5,-0.82,5.53,0,0,0,0,0
P04333,Franz Williams,2009,24,CHA,PG,26,12.3,8.1,3.6,1.8,0.6,0.1,0.9,0.44,0.338,0.838,-2.0,10.0,0.8,0.97,1.01,5.15,0,0,0,0,0
P04333,Franz Williams,2010,25,CHA,PG,30,11.4,7.5,3.3,1.7,0.6,0.1,0.8,0.445,0.343,0.685,0.1,9.8,1.7,-1.48,-1.46,6.25,0,0,0,0,0
P04333,Franz Williams,2011,26,CHA,PG,41,6.9,8.2,3.7,1.8,0.6,0.1,0.7,0.526,0.278,0.854,0.7,5.0,0.8,-1.65,-2.0,5.24,0,0,0,0,0
P04333,Franz Williams,2012,27,CHA,PG,16,5.0,6.9,3.1,1.5,0.5,0.1,0.6,0.432,0.24,0.882,1.8,8.5,0.4,-1.87,-0.97,7.97,0,0,0,0,0
P04333,Franz Williams,2013,28,CHA,PG,11,23.0,7.0,3.1,1.6,0.5,0.1,0.7,0.462,0.343,0.779,-1.2,8.9,1.7,-1.57,-0.19,6.35,0,0,0,0,0
P04334,Malik Davis,1993,22,UTA,C,80,28.9,14.1,2.0,10.0,0.7,1.8,0.5,0.497,0.252,0.904,1.8,15.2,4.6,-1.53,-2.0,6.63,0,0,0,0,0
P04334,Malik Davis,1994,23,UTA,C,31,28.0,12.9,1.8,9.2,0.6,1.7,0.5,0.443,0.401,0.758,-1.8,15.0,0.9,-1.36,-1.71,9.68,0,0,0,0,0
P04334,Malik Davis,1995,24,UTA,C,60,24.7,14.2,2.0,10.1,0.7,1.8,0.7,0.517,0.299,0.773,2.8,12.6,3.3,-0.33,-0.72,9.61,0,0,0,0,0
P04334,Malik Davis,1996,25,UTA,C,51,29.6,12.5,1.8,8.9,0.6,1.6,0.3,0.478,0.339,0.733,1.4,11.0,3.1,-0.39,-0.65,9.75,0,0,0,0,0
P04334,Malik Davis,1997,26,UTA,C,50,21.8,12.4,1.8,8.9,0.6,1.6,0.5,0.491,0.278,0.74,-0.9,11.2,2.9,0.15,-0.01,8.95,0,0,0,0,0
P04334,Malik Davis,1998,27,UTA,C,63,36.4,12.9,1.8,9.2,0.6,1.7,0.5,0.425,0.311,0.751,4.0,16.3,3.2,0.36,0.63,9.13,0,0,0,0,0
P04334,Malik Davis,1999,28,UTA,C,40,16.0,12.6,1.8,9.0,0.6,1.6,0.4,0.374,0.331,0.555,3.0,12.0,3.3,2.1,2.89,11.19,0,0,0,0,0
P04335,Tyler Lewis,1988,22,DET,SG,5,16.9,8.2,1.7,1.9,0.6,0.2,0.3,0.453,0.417,0.671,-6.2,5.6,0.0,0.13,-0.18,3.71,0,0,0,0,0
P04335,Tyler Lewis,1989,23,DET,SG,55,17.7,8.4,1.8,2.0,0.6,0.2,0.4,0.459,0.372,0.756,-2.9,10.1,1.6,-1.89,-2.0,4.39,0,0,0,0,0
P04335,Tyler Lewis,1990,24,DET,SG,44,9.9,8.7,1.8,2.1,0.6,0.2,0.4,0.408,0.469,0.785,-1.6,10.4,0.7,-0.67,-0.9,1.44,0,0,0,0,0
P04336,Anthony Robinson,1987,22,CHA,SF,61,25.1,15.7,3.2,5.5,1.0,0.6,0.6,0.515,0.34,0.706,3.0,16.3,3.8,0.2,0.2,7.26,0,0,0,0,0
P04336,Anthony Robinson,1988,23,CHA,SF,79,24.6,15.0,3.1,5.3,1.0,0.5,0.9,0.472,0.347,0.765,-5.8,20.3,4.7,0.12,0.16,8.84,0,0,0,0,0
P04336,Anthony Robinson,1989,24,CHA,SF,38,32.6,15.1,3.1,5.3,1.0,0.5,0.8,0.46,0.322,0.678,3.7,17.7,2.1,-4.32,-2.0,8.92,0,0,0,0,0
P04336,Anthony Robinson,1990,25,CHA,SF,63,28.4,15.6,3.2,5.5,1.0,0.6,0.6,0.433,0.328,0.762,2.2,13.9,2.6,-3.24,-2.0,6.51,0,0,0,0,0
P04336,Anthony Robinson,1991,26,CHA,SF,70,28.3,18.3,3.8,6.5,1.2,0.6,1.1,0.51,0.388,0.741,0.3,20.2,4.5,-1.9,-2.0,7.35,0,0,0,0,0
P04336,Anthony Robinson,1992,27,CHA,SF,63,30.0,16.0,3.3,5.6,1.0,0.6,0.9,0.343,0.367,0.75,-2.7,16.0,3.8,0.19,0.57,9.65,0,0,0,0,0
P04336,Anthony Robinson,1993,28,CHA,SF,51,33.5,15.3,3.1,5.4,1.0,0.5,0.7,0.442,0.379,0.937,-1.4,13.2,2.8,-1.67,-2.0,7.67,0,0,0,0,0
P04336,Anthony Robinson,1994,29,CHA,SF,82,19.8,18.2,3.8,6.4,1.2,0.6,0.9,0.461,0.274,0.655,0.9,23.9,4.6,0.93,2.93,9.09,0,0,0,0,0
P04336,Anthony Robinson,1995,30,CHA,SF,68,25.8,17.1,3.5,6.0,1.1,0.6,0.9,0.482,0.395,0.668,4.0,18.5,3.6,-0.99,-2.0,9.01,0,0,0,0,0
P04336,Anthony Robinson,1996,31,CHA,SF,82,32.5,16.3,3.3,5.7,1.1,0.6,1.0,0.464,0.302,0.823,5.5,20.3,5.5,-2.41,-2.0,9.16,0,0,0,0,0
P04336,Anthony Robinson,1997,32,CHA,SF,65,36.7,16.6,3.4,5.9,1.1,0.6,0.8,0.431,0.392,0.785,1.9,16.4,3.5,1.53,3.48,9.93,0,0,0,0,0
P04336,Anthony Robinson,1998,33,CHA,SF,82,38.4,15.9,3.3,5.6,1.0,0.6,0.6,0.487,0.387,0.736,-1.8,17.5,4.7,1.37,3.9,10.5,0,0,0,0,0
P04336,Anthony Robinson,1999,34,CHA,SF,62,29.4,14.9,3.1,5.2,1.0,0.5,0.8,0.424,0.313,0.836,-1.6,14.1,2.2,2.11,4.24,9.58,0,0,0,0,0
P04336,Anthony Robinson,2000,35,CHA,SF,62,22.7,16.7,3.4,5.9,1.1,0.6,0.9,0.412,0.316,0.784,-5.1,19.2,3.1,-0.73,-1.71,9.89,0,0,0,0,0
P04336,Anthony Robinson,2001,36,CHA,SF,82,30.9,16.6,3.4,5.8,1.1,0.6,1.2,0.322,0.342,0.688,1.8,19.3,5.1,4.91,13.21,10.31,0,0,0,0,0
P04336,Anthony Robinson,2002,37,CHA,SF,63,25.4,15.8,3.2,5.6,1.0,0.6,0.9,0.466,0.334,0.604,1.1,18.1,4.0,-1.09,-2.0,10.57,0,0,0,0,0
P04336,Anthony Robinson,2003,38,CHA,SF,60,29.2,15.2,3.1,5.4,1.0,0.5,0.8,0.44,0.266,0.851,3.8,16.8,3.5,0.68,1.38,11.32,0,0,0,0,0
P04336,Anthony Robinson,2004,39,CHA,SF,71,26.7,15.8,3.3,5.6,1.0,0.6,1.0,0.424,0.393,0.776,-2.3,18.4,3.4,1.93,4.46,10.22,0,0,0,0,0
P04337,Anthony Wright,1991,22,ATL,PG,65,25.7,19.8,8.8,4.4,1.5,0.3,2.0,0.431,0.326,0.547,-0.7,18.0,3.2,-3.43,-2.0,7.27,0,0,0,0,0
P04337,Anthony Wright,1992,23,ATL,PG,82,19.5,19.5,8.6,4.3,1.5,0.3,2.5,0.385,0.331,0.729,6.9,21.8,4.7,-2.16,-2.0,8.24,0,0,0,0,0
P04337,Anthony Wright,1993,24,ATL,PG,65,22.9,18.4,8.2,4.1,1.4,0.3,2.0,0.384,0.274,0.807,1.4,19.9,3.5,-0.37,-0.68,8.9,0,0,0,0,0
P04337,Anthony Wright,1994,25,ATL,PG,45,26.5,16.7,7.4,3.7,1.3,0.3,1.4,0.365,0.375,0.841,5.3,22.0,3.0,0.62,0.82,9.11,0,0,0,0,0
P04338,Tyrone Allen,2007,22,ORL,PF,38,27.5,10.6,1.7,5.3,0.6,0.7,0.6,0.362,0.36,0.796,3.4,9.6,1.5,-0.09,-0.16,9.85,0,0,0,0,0
P04338,Tyrone Allen,2008,23,ORL,PF,50,16.5,10.5,1.6,5.3,0.6,0.7,0.4,0.481,0.252,0.813,-1.9,13.8,2.0,-0.19,-0.3,8.69,0,0,0,0,0
P04338,Tyrone Allen,2009,24,ORL,PF,81,19.7,12.5,2.0,6.3,0.7,0.8,0.3,0.38,0.375,0.752,1.8,13.7,4.4,-1.2,-2.0,7.89,0,0,0,0,0
P04338,Tyrone Allen,2010,25,ORL,PF,54,11.5,12.3,1.9,6.1,0.7,0.8,0.7,0.391,0.421,0.746,-3.1,13.2,2.8,-0.92,-1.59,9.34,0,0,0,0,0
P04338,Tyrone Allen,2011,26,ORL,PF,28,18.2,10.3,1.6,5.1,0.6,0.6,0.3,0.484,0.311,0.782,1.8,10.2,0.5,-1.07,-1.0,10.02,0,0,0,0,0
P04338,Tyrone Allen,2012,27,ORL,PF,82,15.4,11.3,1.8,5.6,0.6,0.7,0.4,0.358,0.293,0.8,4.5,14.0,3.7,1.15,3.07,10.51,0,0,0,0,0
P04338,Tyrone Allen,2013,28,ORL,PF,47,29.8,10.0,1.6,5.0,0.6,0.6,0.6,0.551,0.319,0.751,-3.8,10.8,2.0,2.87,4.4,7.26,0,0,0,0,0
P04339,Trae King,1982,22,CHA,SF,57,28.9,15.1,3.1,5.3,1.0,0.5,0.8,0.431,0.365,0.85,1.6,18.0,3.3,2.29,4.36,4.02,0,0,0,0,0
P04339,Trae King,1983,23,CHA,SF,56,20.2,15.1,3.1,5.3,1.0,0.5,0.7,0.391,0.346,0.772,-2.3,15.7,3.0,-1.23,-2.0,5.56,0,0,0,0,0
P04339,Trae King,1984,24,CHA,SF,67,27.4,15.0,3.1,5.3,1.0,0.5,0.4,0.42,0.283,0.538,-1.5,15.4,3.1,1.92,4.41,6.42,0,0,0,0,0
P04339,Trae King,1985,25,CHA,SF,46,28.1,17.6,3.6,6.2,1.1,0.6,0.6,0.443,0.359,0.835,-0.4,20.6,2.5,-0.76,-1.19,6.08,0,0,0,0,0
P04339,Trae King,1986,26,CHA,SF,68,37.4,15.1,3.1,5.3,1.0,0.5,0.7,0.32,0.278,0.642,1.0,16.4,4.5,1.53,3.32,7.5,0,0,0,0,0
P04339,Trae King,1987,27,CHA,SF,82,28.3,16.8,3.5,5.9,1.1,0.6,0.9,0.359,0.22,0.897,0.4,19.5,5.1,-2.46,-2.0,7.14,0,0,0,0,0
P04339,Trae King,1988,28,CHA,SF,57,26.6,16.4,3.4,5.8,1.1,0.6,0.9,0.489,0.276,0.737,-5.6,18.5,3.5,1.82,3.25,7.36,0,0,0,0,0
P04340,James Hall,2023,22,ATL,SG,28,18.1,13.6,2.9,3.2,0.9,0.3,0.7,0.39,0.337,0.773,2.7,11.5,0.9,-0.24,-0.09,12.67,0,0,0,0,0
P04340,James Hall,2024,23,ATL,SG,57,19.2,12.2,2.6,2.9,0.8,0.3,0.6,0.452,0.371,0.943,-1.8,14.1,2.4,-2.17,-2.0,11.02,0,0,0,0,0
P04340,James Hall,2025,24,ATL,SG,55,23.8,13.4,2.8,3.2,0.9,0.3,0.6,0.464,0.305,0.615,2.7,12.5,0.8,-2.62,-2.0,12.29,0,0,0,0,0
P04340,James Hall,2026,25,ATL,SG,46,21.4,14.8,3.1,3.5,1.0,0.3,0.3,0.434,0.318,0.707,-2.7,17.3,2.3,-2.11,-2.0,14.7,0,0,0,0,0
P04341,Marcus Jones,2000,22,ORL,PG,46,11.0,7.8,3.5,1.7,0.6,0.1,1.2,0.474,0.34,0.829,1.2,9.1,0.9,-0.36,-0.3,5.79,0,0,0,0,0
P04341,Marcus Jones,2001,23,ORL,PG,41,14.5,8.4,3.7,1.9,0.7,0.1,1.0,0.453,0.364,0.658,-0.9,10.0,2.0,0.5,0.64,5.59,0,0,0,0,0
P04341,Marcus Jones,2002,24,ORL,PG,39,9.4,8.7,3.9,1.9,0.7,0.1,1.3,0.395,0.333,0.586,-1.7,10.8,0.1,-1.89,-2.0,5.54,0,0,0,0,0
P04341,Marcus Jones,2003,25,ORL,PG,25,8.5,8.5,3.8,1.9,0.7,0.1,1.0,0.475,0.347,0.604,-1.8,11.0,0.7,-0.92,-1.12,4.18,0,0,0,0,0
P04341,Marcus Jones,2004,26,ORL,PG,18,5.1,8.4,3.7,1.9,0.7,0.1,0.6,0.316,0.401,0.764,3.1,7.6,0.6,0.02,-0.01,5.65,0,0,0,0,0
P04341,Marcus Jones,2005,27,ORL,PG,30,14.7,8.3,3.7,1.9,0.6,0.1,1.0,0.423,0.325,0.766,4.8,8.7,0.9,0.25,-0.05,4.85,0,0,0,0,0
P04341,Marcus Jones,2006,28,ORL,PG,42,9.9,6.7,3.0,1.5,0.5,0.1,0.5,0.412,0.316,0.585,-4.1,9.0,1.1,1.67,2.37,3.42,0,0,0,0,0
P04341,Marcus Jones,2007,29,ORL,PG,18,12.5,6.3,2.8,1.4,0.5,0.1,0.8,0.37,0.334,0.609,1.7,5.3,0.2,-1.43,-0.65,4.23,0,0,0,0,0
P04342,Isaiah Brown,2011,22,HOU,C,82,29.3,12.4,1.8,8.9,0.6,1.6,0.4,0.501,0.48,0.741,-0.2,15.0,5.2,3.1,8.29,14.44,0,0,0,0,0
P04342,Isaiah Brown,2012,23,HOU,C,70,31.7,12.4,1.8,8.9,0.6,1.6,0.7,0.448,0.284,0.781,-0.9,19.9,4.6,1.68,3.89,14.25,0,0,0,0,0
P04342,Isaiah Brown,2013,24,HOU,C,69,29.7,14.6,2.1,10.5,0.7,1.9,0.3,0.481,0.268,0.775,-0.1,14.7,3.8,2.82,6.26,13.36,0,0,0,0,0
P04342,Isaiah Brown,2014,25,HOU,C,71,27.6,14.8,2.1,10.5,0.7,1.9,0.3,0.347,0.328,0.771,2.4,20.8,3.9,0.25,0.53,16.05,0,0,0,0,0
P04342,Isaiah Brown,2015,26,HOU,C,51,24.9,13.0,1.9,9.3,0.6,1.7,0.3,0.516,0.277,0.737,1.8,17.4,2.5,4.67,7.77,14.45,0,0,0,0,0
P04342,Isaiah Brown,2016,27,HOU,C,58,29.1,12.3,1.8,8.8,0.6,1.6,0.3,0.47,0.382,0.766,7.0,13.7,3.6,-4.23,-2.0,15.91,0,0,0,0,0
P04342,Isaiah Brown,2017,28,HOU,C,61,24.4,13.2,1.9,9.4,0.7,1.7,0.3,0.471,0.381,0.752,5.3,20.5,3.7,-0.39,-0.59,14.27,0,0,0,0,0
P04343,Herb Harris,2022,22,HOU,SG,23,16.5,14.2,3.0,3.4,1.0,0.3,0.7,0.492,0.376,0.684,-1.5,15.8,1.1,-1.89,-1.45,12.05,0,0,0,0,0
P04343,Herb Harris,2023,23,HOU,SG,53,8.0,14.9,3.1,3.5,1.0,0.3,0.7,0.471,0.341,0.747,-1.4,15.6,1.5,-0.11,-0.22,11.75,0,0,0,0,0
P04343,Herb Harris,2024,24,HOU,SG,23,23.6,13.5,2.8,3.2,0.9,0.3,0.9,0.483,0.317,0.689,2.2,14.0,1.0,-0.38,-0.22,12.52,0,0,0,0,0
P04343,Herb Harris,2025,25,HOU,SG,69,25.4,11.8,2.5,2.8,0.8,0.2,0.7,0.416,0.322,0.75,1.3,15.0,2.3,0.39,0.53,11.36,0,0,0,0,0
P04343,Herb Harris,2026,26,HOU,SG,26,11.4,13.6,2.9,3.2,0.9,0.3,1.0,0.535,0.345,0.751,3.4,16.5,1.1,-1.88,-1.9,11.01,0,0,0,0,0
P04344,Jordan Martin,1990,22,BKN,SF,27,11.4,7.3,1.5,2.6,0.5,0.3,0.4,0.502,0.374,0.708,0.5,6.5,1.4,-2.6,-2.0,4.49,0,0,0,0,0
P04344,Jordan Martin,1991,23,BKN,SF,15,8.5,8.4,1.7,3.0,0.5,0.3,0.3,0.425,0.371,0.764,-3.6,10.5,0.0,-0.58,-0.32,3.38,0,0,0,0,0
P04344,Jordan Martin,1992,24,BKN,SF,25,5.0,7.7,1.6,2.7,0.5,0.3,0.6,0.429,0.361,0.729,-2.7,6.1,0.0,0.81,1.04,4.92,0,0,0,0,0
P04344,Jordan Martin,1993,25,BKN,SF,26,7.2,7.5,1.5,2.6,0.5,0.3,0.5,0.507,0.38,0.712,1.6,6.6,0.6,0.06,0.15,4.57,0,0,0,0,0
P04344,Jordan Martin,1994,26,BKN,SF,26,13.7,7.5,1.5,2.6,0.5,0.3,0.5,0.425,0.328,0.778,-2.5,7.6,0.3,-4.74,-2.0,5.01,0,0,0,0,0
P04345,Jordan Jackson,2009,22,SAC,C,52,32.7,15.6,2.2,11.1,0.8,2.0,0.7,0.36,0.237,0.724,1.5,16.8,3.6,-2.21,-2.0,13.08,0,0,0,0,0
P04346,Franz Lee,1992,22,SAC,PF,64,23.3,16.8,2.6,8.4,0.9,1.1,0.4,0.434,0.29,0.847,2.4,19.8,3.0,-1.85,-2.0,11.8,0,0,0,0,0
P04346,Franz Lee,1993,23,SAC,PF,71,30.3,17.8,2.8,8.9,1.0,1.1,0.6,0.456,0.439,0.736,-1.2,21.8,3.8,-0.2,-0.31,8.34,0,0,0,0,0
