date,year,month,quarter,symbol,name,category,consensus_mechanism,open_usd,high_usd,low_usd,close_usd,monthly_return_pct,monthly_volatility_pct,volume_usd_billion,market_cap_usd_billion,dominance_pct,active_addresses_thousands,transaction_count_thousands,social_sentiment_score,fear_greed_index,exchange_netflow_million_usd
2021-02,2021,2,Q1,XLM,Stellar,Payments,SCP,0.81414018,0.88209842,0.7326194,0.79848166,-1.92,12.5,0.653,23.954,,22,154,0.835,77,-15.5
2021-03,2021,3,Q1,XLM,Stellar,Payments,SCP,0.79848166,0.93194358,0.8044579,0.86782309,8.68,10.3,0.586,26.035,,44,154,0.725,69,-18.0
2021-04,2021,4,Q2,XLM,Stellar,Payments,SCP,0.86782309,1.13913629,1.0144498,1.06039153,22.19,13.6,0.336,31.812,,23,187,0.94,87,21.1
2021-05,2021,5,Q2,XLM,Stellar,Payments,SCP,1.06039153,0.51448481,0.41835842,0.47285755,-55.41,13.2,0.327,14.186,,58,303,-0.094,46,34.6
2021-06,2021,6,Q2,XLM,Stellar,Payments,SCP,0.47285755,0.56778473,0.43611863,0.5034303,6.47,16.0,0.907,15.103,,13,220,-0.145,63,-14.7
2021-07,2021,7,Q3,XLM,Stellar,Payments,SCP,0.5034303,0.6376423,0.47693359,0.537451,6.76,21.2,0.433,16.124,,23,246,0.785,61,-3.9
2021-08,2021,8,Q3,XLM,Stellar,Payments,SCP,0.537451,0.6372341,0.54410635,0.60740797,13.02,10.7,0.367,18.222,,15,111,0.246,73,3.2
2021-09,2021,9,Q3,XLM,Stellar,Payments,SCP,0.60740797,0.70324091,0.64317175,0.67536287,11.19,10.5,0.27,20.261,,82,181,0.329,68,41.2
2021-10,2021,10,Q4,XLM,Stellar,Payments,SCP,0.67536287,0.57947597,0.43233257,0.52622986,-22.08,25.0,0.458,15.787,,24,282,0.76,86,19.6
2021-11,2021,11,Q4,XLM,Stellar,Payments,SCP,0.52622986,0.75817211,0.64447039,0.70418538,33.82,21.8,0.253,21.126,,60,144,1.0,83,14.3
2021-12,2021,12,Q4,XLM,Stellar,Payments,SCP,0.70418538,0.47611407,0.43998434,0.45616079,-35.22,11.1,0.172,13.685,,27,77,-0.249,72,-38.2
2022-01,2022,1,Q1,XLM,Stellar,Payments,SCP,0.45616079,0.26080168,0.20633518,0.22146698,-51.45,18.9,0.226,6.644,,17,110,-0.29,58,-9.5
2022-02,2022,2,Q1,XLM,Stellar,Payments,SCP,0.22146698,0.2045716,0.17645445,0.19171832,-13.43,13.0,0.183,5.752,,25,401,-0.4,35,10.3
2022-03,2022,3,Q1,XLM,Stellar,Payments,SCP,0.19171832,0.19244353,0.17405307,0.18396997,-4.04,13.5,0.097,5.519,,27,191,0.08,63,-13.9
2022-04,2022,4,Q2,XLM,Stellar,Payments,SCP,0.18396997,0.16536378,0.13221748,0.15247825,-17.12,16.1,0.194,4.574,,32,301,-0.146,47,4.3
2022-05,2022,5,Q2,XLM,Stellar,Payments,SCP,0.15247825,0.11668137,0.10098078,0.10893953,-28.55,17.1,0.075,3.268,,16,260,0.187,56,-20.5
2022-06,2022,6,Q2,XLM,Stellar,Payments,SCP,0.10893953,0.06922172,0.05743356,0.06325983,-41.93,12.1,0.03,1.898,,74,297,-0.544,21,-4.1
2022-07,2022,7,Q3,XLM,Stellar,Payments,SCP,0.06325983,0.07547847,0.05887561,0.07096868,12.19,17.4,0.047,2.129,,68,160,-0.325,32,5.4
2022-08,2022,8,Q3,XLM,Stellar,Payments,SCP,0.07096868,0.07770134,0.06121527,0.06890439,-2.91,13.0,0.047,2.067,,27,335,-0.303,38,5.4
2022-09,2022,9,Q3,XLM,Stellar,Payments,SCP,0.06890439,0.089075,0.07162692,0.08293175,20.36,18.4,0.076,2.488,,113,112,-0.381,37,3.2
2022-10,2022,10,Q4,XLM,Stellar,Payments,SCP,0.08293175,0.08382945,0.0605779,0.07749415,-6.56,23.1,0.034,2.325,,38,74,-0.669,42,-2.5
2022-11,2022,11,Q4,XLM,Stellar,Payments,SCP,0.07749415,0.09897452,0.07262581,0.08647121,11.58,18.5,0.059,2.594,,15,504,-0.515,33,6.3
2022-12,2022,12,Q4,XLM,Stellar,Payments,SCP,0.08647121,0.07898422,0.06360464,0.07375479,-14.71,13.9,0.072,2.213,,28,164,-0.303,35,-1.3
2023-01,2023,1,Q1,XLM,Stellar,Payments,SCP,0.07375479,0.17463183,0.14342542,0.15541715,110.72,12.7,0.091,4.663,,24,243,-0.283,53,19.3
2023-02,2023,2,Q1,XLM,Stellar,Payments,SCP,0.15541715,0.21228656,0.15519651,0.18202635,17.12,16.7,0.105,5.461,,33,209,-0.333,40,-27.1
2023-03,2023,3,Q1,XLM,Stellar,Payments,SCP,0.18202635,0.19016257,0.15811004,0.17137564,-5.85,23.5,0.199,5.141,,18,48,-0.05,46,-6.9
2023-04,2023,4,Q2,XLM,Stellar,Payments,SCP,0.17137564,0.18697059,0.15412462,0.16638982,-2.91,16.4,0.11,4.992,,48,167,-0.188,29,-37.5
2023-05,2023,5,Q2,XLM,Stellar,Payments,SCP,0.16638982,0.29226314,0.23078693,0.25504472,53.28,16.9,0.103,7.651,,35,98,-0.995,38,-19.9
2023-06,2023,6,Q2,XLM,Stellar,Payments,SCP,0.25504472,0.22492902,0.17598256,0.20649331,-19.04,17.0,0.124,6.195,,29,218,-0.034,51,-32.9
2023-07,2023,7,Q3,XLM,Stellar,Payments,SCP,0.20649331,0.32285058,0.24296263,0.2738833,32.64,21.6,0.355,8.216,,26,540,0.012,53,-18.0
2023-08,2023,8,Q3,XLM,Stellar,Payments,SCP,0.2738833,0.39220433,0.29291528,0.33853481,23.61,19.0,0.089,10.156,,11,314,0.099,50,-13.4
2023-09,2023,9,Q3,XLM,Stellar,Payments,SCP,0.33853481,0.40219555,0.31930934,0.35680297,5.4,16.0,0.198,10.704,,47,92,-0.12,66,-15.4
2023-10,2023,10,Q4,XLM,Stellar,Payments,SCP,0.35680297,0.38100173,0.31566507,0.33994972,-4.72,20.6,0.145,10.198,,37,56,0.237,45,33.5
2023-11,2023,11,Q4,XLM,Stellar,Payments,SCP,0.33994972,0.34652998,0.28036177,0.31407128,-7.61,11.8,0.548,9.422,,48,69,-0.223,55,6.9
2023-12,2023,12,Q4,XLM,Stellar,Payments,SCP,0.31407128,0.44896234,0.35339472,0.39071937,24.4,15.1,0.172,11.722,,9,663,0.426,41,-16.0
2024-01,2024,1,Q1,XLM,Stellar,Payments,SCP,0.39071937,0.64380794,0.57086789,0.62429252,59.78,9.0,0.263,18.729,,19,89,0.28,56,-8.2
2024-02,2024,2,Q1,XLM,Stellar,Payments,SCP,0.62429252,0.61300274,0.49653578,0.53378555,-14.5,18.3,0.699,16.014,,10,223,0.538,62,-36.1
2024-03,2024,3,Q1,XLM,Stellar,Payments,SCP,0.53378555,0.6246516,0.49104933,0.56083682,5.07,20.2,0.579,16.825,,45,246,0.356,63,-47.4
2024-04,2024,4,Q2,XLM,Stellar,Payments,SCP,0.56083682,0.68341737,0.55840548,0.61861898,10.3,18.8,0.998,18.559,,15,345,0.784,74,43.2
2024-05,2024,5,Q2,XLM,Stellar,Payments,SCP,0.61861898,0.67979156,0.61836716,0.65198931,5.39,8.4,0.205,19.56,,9,178,0.356,73,-26.0
2024-06,2024,6,Q2,XLM,Stellar,Payments,SCP,0.65198931,0.87140209,0.65469369,0.77739494,19.23,16.4,0.375,23.322,,18,76,0.419,62,29.2
2024-07,2024,7,Q3,XLM,Stellar,Payments,SCP,0.77739494,0.51273231,0.39342827,0.47363744,-39.07,17.5,0.198,14.209,,90,404,0.434,65,38.0
2024-08,2024,8,Q3,XLM,Stellar,Payments,SCP,0.47363744,0.52712662,0.43565396,0.48852402,3.14,11.3,0.275,14.656,,20,139,1.0,57,1.7
2024-09,2024,9,Q3,XLM,Stellar,Payments,SCP,0.48852402,0.51894642,0.44962288,0.49168688,0.65,12.1,0.958,14.751,,50,85,0.792,56,3.8
2024-10,2024,10,Q4,XLM,Stellar,Payments,SCP,0.49168688,0.49276438,0.43444843,0.46669012,-5.08,11.1,0.369,14.001,,5,180,0.392,83,78.2
2024-11,2024,11,Q4,XLM,Stellar,Payments,SCP,0.46669012,0.59050014,0.44237464,0.54673184,17.15,21.3,0.584,16.402,,31,179,-0.085,57,14.8
2024-12,2024,12,Q4,XLM,Stellar,Payments,SCP,0.54673184,0.68960399,0.5628531,0.62791175,14.85,18.5,0.269,18.837,,11,153,0.663,67,37.5
2025-01,2025,1,Q1,XLM,Stellar,Payments,SCP,0.62791175,0.7062429,0.55982835,0.63891608,1.75,16.3,0.225,19.167,,129,265,0.634,81,9.4
2025-02,2025,2,Q1,XLM,Stellar,Payments,SCP,0.63891608,0.7187397,0.57607039,0.63039467,-1.33,24.7,0.746,18.912,,55,229,0.776,70,-10.6
2025-03,2025,3,Q1,XLM,Stellar,Payments,SCP,0.63039467,0.6369657,0.50713263,0.57962496,-8.05,16.8,0.191,17.389,,22,187,0.301,75,-26.4
2025-04,2025,4,Q2,XLM,Stellar,Payments,SCP,0.57962496,0.93799261,0.69240327,0.79374761,36.94,18.3,0.321,23.812,,49,34,0.084,59,-0.5
2025-05,2025,5,Q2,XLM,Stellar,Payments,SCP,0.79374761,0.83386959,0.65693533,0.72444657,-8.73,23.7,0.289,21.733,,57,158,0.612,74,1.0
2025-06,2025,6,Q2,XLM,Stellar,Payments,SCP,0.72444657,0.79382636,0.58540743,0.68608614,-5.3,19.3,0.525,20.583,,70,499,0.269,49,-35.1
2025-07,2025,7,Q3,XLM,Stellar,Payments,SCP,0.68608614,0.85032722,0.61569442,0.7207116,5.05,21.0,0.898,21.621,,125,264,0.311,89,-4.6
2025-08,2025,8,Q3,XLM,Stellar,Payments,SCP,0.7207116,0.86495938,0.71372073,0.78726551,9.23,12.4,0.517,23.618,,26,166,0.769,73,-52.1
2025-09,2025,9,Q3,XLM,Stellar,Payments,SCP,0.78726551,0.74708252,0.62785989,0.70556676,-10.38,13.4,0.373,21.167,,60,163,0.479,76,31.5
2025-10,2025,10,Q4,XLM,Stellar,Payments,SCP,0.70556676,0.83455019,0.74032346,0.80990062,14.79,9.7,0.251,24.297,,13,181,1.0,73,-34.9
2025-11,2025,11,Q4,XLM,Stellar,Payments,SCP,0.80990062,1.1027795,0.81185165,0.88691025,9.51,24.5,0.431,26.607,,22,240,0.707,90,-26.6
2025-12,2025,12,Q4,XLM,Stellar,Payments,SCP,0.88691025,0.72619305,0.50008064,0.63703879,-28.17,23.0,0.418,19.111,,31,140,0.119,79,-52.1
2026-01,2026,1,Q1,XLM,Stellar,Payments,SCP,0.63703879,0.86983519,0.63253774,0.73965075,16.11,20.2,0.5,22.19,,80,378,0.846,78,13.7
2026-02,2026,2,Q1,XLM,Stellar,Payments,SCP,0.73965075,0.72908656,0.60377831,0.67272579,-9.05,14.6,0.317,20.182,,21,147,0.125,71,-17.3
2026-03,2026,3,Q1,XLM,Stellar,Payments,SCP,0.67272579,0.6927769,0.56189117,0.6235827,-7.31,24.6,0.849,18.707,,72,264,0.909,84,7.0
2018-01,2018,1,Q1,VET,VeChain,Supply Chain,PoA,0.05349896,0.05602368,0.04250269,0.04899095,-8.43,16.9,0.054,2.549,,30,232,-0.377,44,-15.3
2018-02,2018,2,Q1,VET,VeChain,Supply Chain,PoA,0.04899095,0.05562447,0.04987679,0.05206211,6.27,8.2,0.197,2.709,,58,38,-0.102,46,4.2
2018-03,2018,3,Q1,VET,VeChain,Supply Chain,PoA,0.05206211,0.04793974,0.04144295,0.04605905,-11.53,12.8,0.072,2.396,,10,169,-0.14,44,-17.1
2018-04,2018,4,Q2,VET,VeChain,Supply Chain,PoA,0.04605905,0.04511324,0.03627174,0.04125834,-10.42,21.6,0.124,2.147,,36,121,-0.175,23,1.3
2018-05,2018,5,Q2,VET,VeChain,Supply Chain,PoA,0.04125834,0.03946233,0.03230717,0.03544985,-14.08,12.6,0.131,1.844,,86,201,0.12,44,8.4
2018-06,2018,6,Q2,VET,VeChain,Supply Chain,PoA,0.03544985,0.03556315,0.028592,0.03162501,-10.79,15.1,0.057,1.645,,25,90,0.068,30,5.4
2018-07,2018,7,Q3,VET,VeChain,Supply Chain,PoA,0.03162501,0.04758829,0.03265233,0.04072256,28.77,20.6,0.086,2.119,,157,257,-0.662,37,-7.6
2018-08,2018,8,Q3,VET,VeChain,Supply Chain,PoA,0.04072256,0.03629501,0.03117845,0.0347882,-14.57,12.1,0.139,1.81,,82,261,-0.21,38,-3.4
2018-09,2018,9,Q3,VET,VeChain,Supply Chain,PoA,0.0347882,0.04126056,0.03183619,0.03479013,0.01,19.9,0.081,1.81,,54,308,-0.339,42,9.4
2018-10,2018,10,Q4,VET,VeChain,Supply Chain,PoA,0.03479013,0.02879728,0.02356578,0.02666578,-23.35,13.3,0.071,1.387,,21,560,-0.234,43,13.4
2018-11,2018,11,Q4,VET,VeChain,Supply Chain,PoA,0.02666578,0.02372722,0.01997765,0.02193806,-17.73,14.6,0.205,1.141,,62,321,-0.464,49,3.9
2018-12,2018,12,Q4,VET,VeChain,Supply Chain,PoA,0.02193806,0.03305721,0.02129772,0.0268725,22.49,25.0,0.151,1.398,,43,112,-0.117,34,3.2
2019-01,2019,1,Q1,VET,VeChain,Supply Chain,PoA,0.0268725,0.04190865,0.03247384,0.03694836,37.5,21.3,0.055,1.922,,41,155,-0.346,40,8.5
2019-02,2019,2,Q1,VET,VeChain,Supply Chain,PoA,0.03694836,0.0444625,0.0387388,0.04136627,11.96,16.6,0.236,2.152,,176,181,-0.573,25,4.2
2019-03,2019,3,Q1,VET,VeChain,Supply Chain,PoA,0.04136627,0.03939112,0.02957857,0.03301717,-20.18,22.4,0.139,1.718,,70,351,-0.305,54,-1.4
2019-04,2019,4,Q2,VET,VeChain,Supply Chain,PoA,0.03301717,0.04690359,0.03723278,0.0435835,32.0,18.5,0.219,2.268,,19,250,-0.302,53,-18.1
2019-05,2019,5,Q2,VET,VeChain,Supply Chain,PoA,0.0435835,0.05902399,0.04758733,0.05274921,21.03,17.4,0.07,2.744,,56,147,-0.247,37,-16.4
2019-06,2019,6,Q2,VET,VeChain,Supply Chain,PoA,0.05274921,0.05082478,0.04213317,0.04743116,-10.08,16.8,0.085,2.468,,21,342,0.123,39,-10.5
2019-07,2019,7,Q3,VET,VeChain,Supply Chain,PoA,0.04743116,0.07457432,0.05480518,0.06171679,30.12,21.1,0.286,3.211,,33,383,-0.315,44,-1.0
2019-08,2019,8,Q3,VET,VeChain,Supply Chain,PoA,0.06171679,0.05230998,0.04450353,0.04928278,-20.15,11.1,0.112,2.564,,20,84,-0.589,44,2.4
2019-09,2019,9,Q3,VET,VeChain,Supply Chain,PoA,0.04928278,0.07177089,0.05964697,0.0643303,30.53,17.3,0.2,3.347,,66,616,0.104,64,16.6
2019-10,2019,10,Q4,VET,VeChain,Supply Chain,PoA,0.0643303,0.07936273,0.06610424,0.07097954,10.34,18.4,0.119,3.693,,138,113,-0.241,31,5.0
2019-11,2019,11,Q4,VET,VeChain,Supply Chain,PoA,0.07097954,0.07990931,0.05977522,0.0707384,-0.34,19.5,0.162,3.68,,70,251,-0.105,59,-8.3
2019-12,2019,12,Q4,VET,VeChain,Supply Chain,PoA,0.0707384,0.09101722,0.07283686,0.08302829,17.37,20.3,0.117,4.32,,78,451,0.807,49,-6.4
2020-01,2020,1,Q1,VET,VeChain,Supply Chain,PoA,0.08302829,0.06143885,0.04366057,0.05070864,-38.93,21.3,0.252,2.638,,57,278,-0.51,48,1.8
2020-02,2020,2,Q1,VET,VeChain,Supply Chain,PoA,0.05070864,0.06301068,0.04952134,0.05650914,11.44,20.0,0.274,2.94,,16,222,-0.243,51,-20.5
2020-03,2020,3,Q1,VET,VeChain,Supply Chain,PoA,0.05650914,0.08940222,0.07307268,0.08301937,46.91,12.1,0.107,4.319,,66,220,0.227,34,10.8
2020-04,2020,4,Q2,VET,VeChain,Supply Chain,PoA,0.08301937,0.10561305,0.07456866,0.08938063,7.66,21.4,0.13,4.65,,58,142,0.181,41,29.0
2020-05,2020,5,Q2,VET,VeChain,Supply Chain,PoA,0.08938063,0.10404773,0.09314645,0.09741293,8.99,9.4,0.084,5.068,,31,182,0.135,49,31.7
2020-06,2020,6,Q2,VET,VeChain,Supply Chain,PoA,0.09741293,0.11318853,0.07915806,0.09628704,-1.16,18.8,0.627,5.01,,96,359,0.08,70,-15.9
2020-07,2020,7,Q3,VET,VeChain,Supply Chain,PoA,0.09628704,0.13437828,0.11327661,0.12207404,26.78,14.6,0.232,6.351,,21,318,0.278,60,-40.5
2020-08,2020,8,Q3,VET,VeChain,Supply Chain,PoA,0.12207404,0.17330652,0.14176833,0.15700761,28.62,11.4,0.623,8.169,,48,66,0.547,42,-9.3
2020-09,2020,9,Q3,VET,VeChain,Supply Chain,PoA,0.15700761,0.18671712,0.14773506,0.16784423,6.9,18.0,0.336,8.732,,56,347,0.367,58,-11.7
2020-10,2020,10,Q4,VET,VeChain,Supply Chain,PoA,0.16784423,0.15434199,0.1169542,0.133389,-20.53,19.1,0.642,6.94,,134,131,-0.268,38,76.3
2020-11,2020,11,Q4,VET,VeChain,Supply Chain,PoA,0.133389,0.25336125,0.18561774,0.20600074,54.44,23.1,0.448,10.718,,59,722,-0.047,82,61.5
2020-12,2020,12,Q4,VET,VeChain,Supply Chain,PoA,0.20600074,0.21257748,0.18918267,0.19895416,-3.42,12.1,0.276,10.351,,46,225,0.689,62,13.5
2021-01,2021,1,Q1,VET,VeChain,Supply Chain,PoA,0.19895416,0.30141533,0.22481573,0.25481637,28.08,19.4,0.425,13.257,,134,292,1.0,64,-30.5
2021-02,2021,2,Q1,VET,VeChain,Supply Chain,PoA,0.25481637,0.2601604,0.23043752,0.24774982,-2.77,9.7,0.412,12.89,,27,475,0.798,77,-57.1
2021-03,2021,3,Q1,VET,VeChain,Supply Chain,PoA,0.24774982,0.29705161,0.26887679,0.27703565,11.82,9.7,0.372,14.413,,30,143,0.882,91,27.0
2021-04,2021,4,Q2,VET,VeChain,Supply Chain,PoA,0.27703565,0.34284462,0.29297223,0.3189801,15.14,14.5,0.506,16.596,,128,596,1.0,100,23.5
2021-05,2021,5,Q2,VET,VeChain,Supply Chain,PoA,0.3189801,0.16380899,0.14393378,0.15441022,-51.59,10.9,0.294,8.034,,27,106,1.0,53,-18.0
2021-06,2021,6,Q2,VET,VeChain,Supply Chain,PoA,0.15441022,0.18134248,0.1348256,0.16154998,4.62,16.6,0.486,8.405,,134,105,0.279,63,0.4
2021-07,2021,7,Q3,VET,VeChain,Supply Chain,PoA,0.16154998,0.19211691,0.15777527,0.16781845,3.88,16.3,0.331,8.731,,30,342,0.469,56,-10.1
2021-08,2021,8,Q3,VET,VeChain,Supply Chain,PoA,0.16781845,0.19368991,0.16297791,0.1774543,5.74,12.3,0.557,9.232,,11,135,0.531,79,28.1
2021-09,2021,9,Q3,VET,VeChain,Supply Chain,PoA,0.1774543,0.18446168,0.15891257,0.17586231,-0.9,15.8,0.193,9.15,,7,532,0.496,65,53.2
2021-10,2021,10,Q4,VET,VeChain,Supply Chain,PoA,0.17586231,0.2110404,0.1822512,0.19588535,11.39,16.2,0.258,10.191,,52,232,0.243,70,29.4
2021-11,2021,11,Q4,VET,VeChain,Supply Chain,PoA,0.19588535,0.20421958,0.17255783,0.18597756,-5.06,10.4,0.532,9.676,,70,382,0.484,61,-0.7
2021-12,2021,12,Q4,VET,VeChain,Supply Chain,PoA,0.18597756,0.12421556,0.10282302,0.11202356,-39.77,13.8,0.272,5.828,,23,146,0.177,90,-19.3
2022-01,2022,1,Q1,VET,VeChain,Supply Chain,PoA,0.11202356,0.0796661,0.06114647,0.06931806,-38.12,24.0,0.274,3.606,,22,98,-0.224,74,26.9
2022-02,2022,2,Q1,VET,VeChain,Supply Chain,PoA,0.06931806,0.07667366,0.05227021,0.06630904,-4.34,24.7,0.283,3.45,,14,252,-0.174,19,19.4
2022-03,2022,3,Q1,VET,VeChain,Supply Chain,PoA,0.06630904,0.06930065,0.05101091,0.05930732,-10.56,18.1,0.181,3.086,,65,285,-0.24,50,19.7
2022-04,2022,4,Q2,VET,VeChain,Supply Chain,PoA,0.05930732,0.04997718,0.04086438,0.0444038,-25.13,13.2,0.135,2.31,,20,189,0.155,50,-5.4
2022-05,2022,5,Q2,VET,VeChain,Supply Chain,PoA,0.0444038,0.04115394,0.02867735,0.03675965,-17.22,24.8,0.09,1.913,,51,118,-0.631,28,1.4
2022-06,2022,6,Q2,VET,VeChain,Supply Chain,PoA,0.03675965,0.01542322,0.01146584,0.01430631,-61.08,20.8,0.11,0.744,,19,232,-0.602,50,-4.7
2022-07,2022,7,Q3,VET,VeChain,Supply Chain,PoA,0.01430631,0.02192531,0.01824282,0.02025649,41.59,11.1,0.173,1.054,,71,331,-0.724,42,-6.9
2022-08,2022,8,Q3,VET,VeChain,Supply Chain,PoA,0.02025649,0.02041454,0.01716736,0.01846818,-8.83,10.5,0.052,0.961,,9,730,-0.734,53,7.2
2022-09,2022,9,Q3,VET,VeChain,Supply Chain,PoA,0.01846818,0.02363044,0.02030034,0.02183011,18.2,15.4,0.067,1.136,,9,495,-0.534,43,0.9
2022-10,2022,10,Q4,VET,VeChain,Supply Chain,PoA,0.02183011,0.02256981,0.01960538,0.02113515,-3.18,12.7,0.122,1.1,,24,417,-0.094,33,9.1
2022-11,2022,11,Q4,VET,VeChain,Supply Chain,PoA,0.02113515,0.02837248,0.02377814,0.02643211,25.06,11.5,0.14,1.375,,66,274,-0.485,39,1.2
2022-12,2022,12,Q4,VET,VeChain,Supply Chain,PoA,0.02643211,0.02683976,0.02339242,0.02555841,-3.31,10.4,0.059,1.33,,25,197,-0.84,48,13.7
2023-01,2023,1,Q1,VET,VeChain,Supply Chain,PoA,0.02555841,0.05079864,0.03714151,0.04104262,60.58,24.6,0.081,2.135,,64,102,-0.325,28,18.4
2023-02,2023,2,Q1,VET,VeChain,Supply Chain,PoA,0.04104262,0.04386311,0.03173705,0.04075058,-0.71,24.0,0.258,2.12,,10,944,-0.698,23,-1.9
2023-03,2023,3,Q1,VET,VeChain,Supply Chain,PoA,0.04075058,0.05167876,0.03893308,0.04340492,6.51,23.4,0.286,2.258,,17,453,-0.817,39,-11.5
2023-04,2023,4,Q2,VET,VeChain,Supply Chain,PoA,0.04340492,0.07449489,0.05300995,0.0632779,45.79,18.0,0.212,3.292,,61,352,-0.095,60,-5.2
2023-05,2023,5,Q2,VET,VeChain,Supply Chain,PoA,0.0632779,0.0748126,0.06380675,0.0694287,9.72,14.8,0.202,3.612,,33,128,-0.109,46,-4.6
2023-06,2023,6,Q2,VET,VeChain,Supply Chain,PoA,0.0694287,0.07107908,0.04967188,0.06144208,-11.5,20.9,0.103,3.197,,35,80,-0.365,58,-27.9
2023-07,2023,7,Q3,VET,VeChain,Supply Chain,PoA,0.06144208,0.07994753,0.06998702,0.07600632,23.7,11.1,0.228,3.954,,22,75,0.08,32,-8.5
2023-08,2023,8,Q3,VET,VeChain,Supply Chain,PoA,0.07600632,0.08381982,0.07522669,0.07921689,4.22,8.4,0.449,4.121,,23,223,-0.045,44,-0.3
2023-09,2023,9,Q3,VET,VeChain,Supply Chain,PoA,0.07921689,0.09555544,0.07456953,0.08594974,8.5,16.4,0.141,4.472,,28,75,0.301,51,-3.4
2023-10,2023,10,Q4,VET,VeChain,Supply Chain,PoA,0.08594974,0.12776995,0.10383617,0.1141854,32.85,15.8,0.114,5.941,,106,307,0.025,44,14.1
2023-11,2023,11,Q4,VET,VeChain,Supply Chain,PoA,0.1141854,0.11637111,0.09362833,0.10747276,-5.88,13.1,0.252,5.592,,29,372,0.072,56,-0.1
2023-12,2023,12,Q4,VET,VeChain,Supply Chain,PoA,0.10747276,0.14218197,0.114845,0.1317752,22.61,22.9,0.256,6.856,,47,257,0.099,47,-17.9
2024-01,2024,1,Q1,VET,VeChain,Supply Chain,PoA,0.1317752,0.21878635,0.17505546,0.19050926,44.57,20.3,0.376,9.912,,33,100,0.101,71,-4.9
2024-02,2024,2,Q1,VET,VeChain,Supply Chain,PoA,0.19050926,0.18687911,0.17147882,0.17840171,-6.36,8.5,0.318,9.282,,7,106,0.301,64,-4.5
2024-03,2024,3,Q1,VET,VeChain,Supply Chain,PoA,0.17840171,0.22598322,0.19432802,0.21076022,18.14,15.9,0.33,10.965,,25,786,0.093,65,-1.3
2024-04,2024,4,Q2,VET,VeChain,Supply Chain,PoA,0.21076022,0.18986807,0.16849685,0.18217501,-13.56,8.8,0.291,9.478,,72,290,0.61,78,-36.1
2024-05,2024,5,Q2,VET,VeChain,Supply Chain,PoA,0.18217501,0.23920559,0.20001877,0.21404198,17.49,14.4,0.494,11.136,,17,270,0.458,82,11.2
2024-06,2024,6,Q2,VET,VeChain,Supply Chain,PoA,0.21404198,0.24361807,0.17155139,0.20349569,-4.93,24.0,0.365,10.587,,28,154,0.519,73,14.6
2024-07,2024,7,Q3,VET,VeChain,Supply Chain,PoA,0.20349569,0.15239346,0.11661698,0.13837561,-32.0,20.8,0.149,7.199,,17,546,0.299,67,-57.6
2024-08,2024,8,Q3,VET,VeChain,Supply Chain,PoA,0.13837561,0.16504337,0.14221261,0.15619208,12.88,9.9,0.376,8.126,,17,266,0.737,53,15.8
2024-09,2024,9,Q3,VET,VeChain,Supply Chain,PoA,0.15619208,0.15383294,0.13316837,0.14144732,-9.44,17.7,0.419,7.359,,11,232,0.275,87,-25.7
2024-10,2024,10,Q4,VET,VeChain,Supply Chain,PoA,0.14144732,0.15573419,0.13911889,0.15084374,6.64,8.8,0.408,7.848,,20,133,0.283,70,39.1
2024-11,2024,11,Q4,VET,VeChain,Supply Chain,PoA,0.15084374,0.18435826,0.16352117,0.17334768,14.92,11.1,0.323,9.019,,79,305,0.688,100,37.9
2024-12,2024,12,Q4,VET,VeChain,Supply Chain,PoA,0.17334768,0.1724919,0.14940714,0.16091,-7.17,11.3,0.295,8.372,,79,235,0.544,83,61.1
2025-01,2025,1,Q1,VET,VeChain,Supply Chain,PoA,0.16091,0.22680964,0.18117955,0.19842707,23.32,16.8,0.21,10.324,,127,111,0.26,57,-33.2
2025-02,2025,2,Q1,VET,VeChain,Supply Chain,PoA,0.19842707,0.2219641,0.16503765,0.18270664,-7.92,22.6,0.271,9.506,,29,439,0.652,56,7.9
2025-03,2025,3,Q1,VET,VeChain,Supply Chain,PoA,0.18270664,0.19369935,0.14516824,0.17167395,-6.04,16.1,0.423,8.932,,10,39,0.386,62,51.3
2025-04,2025,4,Q2,VET,VeChain,Supply Chain,PoA,0.17167395,0.20735106,0.18406805,0.19743869,15.01,14.0,0.554,10.272,,39,290,0.27,100,-20.9
2025-05,2025,5,Q2,VET,VeChain,Supply Chain,PoA,0.19743869,0.19029729,0.16119699,0.17742619,-10.14,12.7,0.832,9.231,,29,107,1.0,73,35.4
2025-06,2025,6,Q2,VET,VeChain,Supply Chain,PoA,0.17742619,0.29910743,0.21769243,0.25325756,42.74,21.3,0.359,13.176,,61,81,0.805,69,42.5
2025-07,2025,7,Q3,VET,VeChain,Supply Chain,PoA,0.25325756,0.27004802,0.23558832,0.26032175,2.79,11.3,0.729,13.544,,150,173,0.088,78,33.6
2025-08,2025,8,Q3,VET,VeChain,Supply Chain,PoA,0.26032175,0.21369253,0.15824208,0.18369367,-29.44,21.5,0.31,9.557,,52,102,0.632,87,87.5
2025-09,2025,9,Q3,VET,VeChain,Supply Chain,PoA,0.18369367,0.2039289,0.18321304,0.19655351,7.0,12.2,1.112,10.226,,15,490,1.0,72,64.9
2025-10,2025,10,Q4,VET,VeChain,Supply Chain,PoA,0.19655351,0.24484162,0.16782341,0.21503076,9.4,22.1,0.443,11.187,,13,166,0.419,61,26.1
