city,iso_alpha3,latitude,longitude,continent,who_region,wb_income_group,year,data_days,temp_mean_c,temp_max_c,temp_min_c,temp_std_c,temp_range_mean_c,temp_seasonal_amp,temp_yoy_change,temp_5yr_mean,temp_anomaly,days_above_35c,days_above_40c,days_below_0c,days_below_minus10c,heat_stress_index,cold_stress_index,drought_stress_days,ideal_climate_days,precip_total_mm,precip_mean_mm,precip_max_day_mm,precip_std_mm,precip_yoy_change,days_heavy_rain,days_moderate_rain,days_dry,rh_mean_pct,rh_max_pct,dewpoint_mean_c,humidity_stress_days,wind_mean_ms,wind_max_ms,wind_std_ms,high_wind_days,wind_power_density,solar_total_mj,solar_mean_mj,solar_clear_mean_mj,solar_clearness_idx,solar_peak_days,solar_annual_kwh_m2,pressure_mean_kpa,pressure_std_kpa,climate_volatility,gdp_per_capita_usd,population,urban_pop_pct,energy_use_kg_oil_eq
New Delhi,IND,28.64,77.22,SE Asia,SEAR,LowerMid,2000,366.0,26.033360655737706,46.5,2.23,7.616803084168304,15.164562841530053,21.320967741935483,-0.7196,25.6994,0.334,183.0,76.0,0.0,0.0,37.0,1.0,146.0,9.0,640.85,1.7509562841530055,33.93,4.572565050145247,171.01,6.0,42.0,234.0,37.43945355191257,83.49,7.471147540983607,8.0,3.1086885245901636,7.58,1.1763858868466859,0.0,18.4008,1866.2441000000001,5.0990275956284155,5.682953825136612,,0.0,518.44,98.25472677595627,0.6744660448770148,1.2883,442.750218937263,1057922733.0,27.6470407512523,394.916803104241
New Delhi,IND,28.64,77.22,SE Asia,SEAR,LowerMid,2001,365.0,26.33728767123288,47.39,2.77,7.318762245754062,14.822219178082193,21.84516129032258,0.3039,25.94,0.3973,203.0,53.0,0.0,0.0,30.0,2.0,138.0,7.0,511.01000000000005,1.4000273972602741,38.63,3.9494501981135617,-129.84,5.0,34.0,231.0,36.538356164383565,84.65,7.854356164383561,2.0,2.904328767123288,7.21,1.0737363650939298,0.0,15.0053,1847.9209,5.06279698630137,5.621227671232877,0.5732602739726028,0.0,513.35,98.326301369863,0.6872958375163855,1.0574,450.357900514128,1077898575.0,27.9028652096636,393.38088619861
New Delhi,IND,28.64,77.22,SE Asia,SEAR,LowerMid,2002,365.0,26.719972602739723,47.76,1.95,8.238342162878036,14.804712328767122,23.76774193548387,0.3827,26.2087,0.5113,171.0,113.0,0.0,0.0,8.0,0.0,150.0,44.0,594.3,1.6282191780821917,55.5,6.324260531517518,83.29,10.0,24.0,241.0,38.224,89.98,8.491479452054794,9.0,2.9554794520547945,7.09,1.1257930551441007,0.0,15.8121,1832.7902,5.02134301369863,5.536800821917808,0.5656712328767123,0.0,509.15,98.34471232876712,0.7368840225044303,1.8796,469.149928973927,1097600380.0,28.1756878910456,397.344252941148
New Delhi,IND,28.64,77.22,SE Asia,SEAR,LowerMid,2003,365.0,25.091315068493145,48.52,3.2,7.651927497022557,13.493260273972606,23.216419354838706,-1.6287,26.187,-1.0957,105.0,70.0,0.0,0.0,12.0,0.0,128.0,56.0,1026.54,2.8124383561643835,134.04,9.380410282075271,432.24,12.0,55.0,229.0,48.929616438356156,92.32,10.503534246575342,64.0,2.7204109589041097,7.46,1.1683020909438397,0.0,12.3313,1732.3092,4.746052602739725,5.500924109589041,0.5322739726027397,0.0,481.24,98.41043835616438,0.7206947385801225,2.751,544.143133545002,1116803006.0,28.4660287698,399.699897139001
New Delhi,IND,28.64,77.22,SE Asia,SEAR,LowerMid,2004,366.0,26.073032786885246,46.42,3.58,7.582546963140893,14.322841530054644,21.82349462365591,0.9817,26.051,0.022,172.0,86.0,0.0,0.0,14.0,0.0,149.0,33.0,628.29,1.716639344262295,40.46,5.115968437999997,-398.25,9.0,35.0,250.0,43.61806010928962,92.23,10.360737704918034,11.0,3.076994535519126,7.32,1.1919440710298488,0.0,17.8438,1841.8998,5.0325131147540985,5.551132513661202,0.5660928961748634,0.0,511.68,98.37420765027322,0.7132832061009824,1.4329,624.258826510066,1135991513.0,28.7726067228528,415.47995649887
New Delhi,IND,28.64,77.22,SE Asia,SEAR,LowerMid,2005,365.0,25.458301369863012,48.43,4.53,7.843140725971209,14.06821917808219,23.54277419354839,-0.6147,25.936,-0.4777,152.0,67.0,0.0,0.0,29.0,0.0,136.0,78.0,718.47,1.9684109589041097,67.0,6.383231440411486,90.18,7.0,37.0,223.0,45.33186301369863,94.83,10.264958904109589,14.0,3.108821917808219,8.22,1.0581660392165577,0.0,18.4032,1846.3211000000001,5.05841397260274,5.656799178082191,0.5715890410958904,0.0,512.91,98.39,0.6963196026330071,1.8922,710.488080408949,1154676322.0,29.0945497159107,425.369642526643
New Delhi,IND,28.64,77.22,SE Asia,SEAR,LowerMid,2006,365.0,26.360027397260275,46.32,2.0,6.946989050472095,13.874575342465754,21.517096774193547,0.9017,25.9405,0.4195,161.0,67.0,0.0,0.0,34.0,0.0,160.0,48.0,651.79,1.7857260273972602,79.85,6.099301467075642,-66.68,8.0,35.0,234.0,43.484273972602736,93.57,10.594904109589041,22.0,3.206767123287671,7.51,1.0921012426468883,0.0,20.198,1832.9704,5.021836712328767,5.5860621917808215,0.5704109589041096,0.0,509.2,98.37789041095888,0.6779151046083497,1.5487,801.668353659022,1172878890.0,29.4309857146804,441.785886693878
New Delhi,IND,28.64,77.22,SE Asia,SEAR,LowerMid,2007,365.0,25.726602739726026,48.79,2.63,7.542685378075226,14.02367123287671,21.356806451612897,-0.6334,25.7419,-0.0153,150.0,67.0,0.0,0.0,36.0,0.0,124.0,51.0,810.14,2.2195616438356165,75.34,7.274290330150121,158.35,9.0,38.0,221.0,45.85397260273973,88.33,11.008246575342465,20.0,3.113671232876712,7.41,1.259674081941093,0.0,18.4895,1804.4213,4.94362,5.551655068493151,0.5581917808219178,0.0,501.27,98.35934246575343,0.7084033319703191,2.0529,1021.88707706826,1190676021.0,29.7810426848684,461.201738250187
New Delhi,IND,28.64,77.22,SE Asia,SEAR,LowerMid,2008,366.0,24.97849726775956,44.92,2.6,6.6288324295794805,13.199180327868852,18.88838709677419,-0.7481,25.7193,-0.7408,109.0,28.0,0.0,0.0,27.0,0.0,120.0,46.0,925.0699999999999,2.527513661202186,55.38,6.198181889287341,114.93,13.0,58.0,221.0,50.12155737704917,95.15,11.19396174863388,45.0,2.790601092896175,5.89,0.9744273594236377,0.0,13.3107,1749.9812000000002,4.781369398907104,5.454963114754099,0.5446174863387978,0.0,486.14,98.3540163934426,0.6544888121350675,1.5816,992.519584923828,1207930964.0,30.1438485921815,481.553027437162
New Delhi,IND,28.64,77.22,SE Asia,SEAR,LowerMid,2009,365.0,26.20068493150685,47.37,3.94,7.7351034659195825,14.081013698630136,21.418720430107527,1.2222,25.7448,0.4559,150.0,88.0,0.0,0.0,13.0,0.0,157.0,50.0,698.0500000000001,1.9124657534246576,66.19,6.738691337071612,-227.02,10.0,36.0,251.0,43.386986301369866,92.36,10.198684931506849,21.0,2.919945205479452,7.1,1.1249937715384477,0.0,15.2486,1860.3491,5.096846849315068,5.583506575342465,0.5715342465753425,0.0,516.8,98.35465753424657,0.7023654737874214,1.9163,1094.94974598436,1225524753.0,30.5185314023263,509.446000134302
New Delhi,IND,28.64,77.22,SE Asia,SEAR,LowerMid,2010,365.0,25.883698630136983,48.71,2.94,8.236706824000178,12.897890410958905,24.206763440860218,-0.317,25.8299,0.0538,129.0,99.0,0.0,0.0,19.0,0.0,121.0,25.0,1021.5300000000001,2.7987123287671234,73.0,7.471472760137704,323.48,13.0,53.0,231.0,50.14123287671234,94.36,11.279123287671233,69.0,2.861506849315068,8.59,1.24619450534227,0.0,14.3513,1730.4763,4.741030958904109,5.464555616438356,0.5316438356164384,0.0,480.73,98.3525205479452,0.6566060778520298,2.2891,1347.51939071367,1243481564.0,30.9042190810094,531.86706609011
New Delhi,IND,28.64,77.22,SE Asia,SEAR,LowerMid,2011,365.0,24.749945205479452,47.09,-1.36,7.706802225724998,13.160739726027398,24.659354838709675,-1.1338,25.5079,-0.758,108.0,59.0,2.0,0.0,28.0,0.0,119.0,72.0,806.99,2.210931506849315,47.45,5.789873900980209,-214.54,7.0,46.0,221.0,53.719534246575336,92.17,12.775698630136985,54.0,2.7004383561643834,5.86,0.9341675642438043,0.0,12.0617,1773.3868,4.85859397260274,5.496577808219178,0.5502191780821918,0.0,492.65,98.34693150684933,0.6695290358985079,1.7329,1445.46127486037,1261224954.0,31.2746502853309,546.675890208969
New Delhi,IND,28.64,77.22,SE Asia,SEAR,LowerMid,2012,366.0,25.20333333333333,47.84,1.21,8.411510954024866,14.126803278688524,25.646526881720426,0.4534,25.4032,-0.1999,136.0,74.0,0.0,0.0,18.0,0.0,126.0,56.0,672.75,1.8381147540983607,42.84,5.092372270388325,-134.24,7.0,44.0,237.0,43.27215846994536,91.31,9.142267759562841,32.0,3.209972677595628,6.57,1.2106247676380015,0.0,20.2586,1787.5235,4.883943989071038,5.502289344262294,0.5502185792349726,0.0,496.57,98.31852459016395,0.698528400847758,1.6347,1429.32199520032,1278674502.0,31.5898935604399,572.133085479526
New Delhi,IND,28.64,77.22,SE Asia,SEAR,LowerMid,2013,365.0,24.339342465753425,48.06,-0.27,7.862892933313205,12.93268493150685,23.725806451612904,-0.864,25.2754,-0.9361,99.0,50.0,1.0,0.0,14.0,0.0,103.0,36.0,1166.19,3.195041095890411,87.36,8.71108002356069,493.44,17.0,57.0,218.0,53.906739726027396,91.24,12.120301369863013,71.0,2.946904109589041,6.13,1.1432772942506106,0.0,15.6749,1782.9252999999999,4.884726849315068,5.570472876712329,0.5494246575342466,0.0,495.3,98.38180821917808,0.7060815228889838,2.7031,1432.84397512195,1295829511.0,31.9096789235237,577.254621645988
New Delhi,IND,28.64,77.22,SE Asia,SEAR,LowerMid,2014,365.0,25.439232876712328,48.22,2.09,8.269315348502689,13.954465753424655,24.38363440860215,1.0999,25.1231,0.3161,170.0,67.0,0.0,0.0,25.0,0.0,124.0,29.0,589.9499999999999,1.6163013698630135,35.37,4.403632899223596,-576.24,7.0,35.0,222.0,42.62852054794521,91.82,9.89723287671233,6.0,2.971972602739726,7.4,1.1265545788054605,0.0,16.0783,1806.4924999999998,4.949294520547944,5.529574246575343,0.5514246575342465,0.0,501.84,98.45909589041096,0.7178482071246516,1.3773,1553.88396075118,1312277191.0,32.2288233408821,610.165371779455
New Delhi,IND,28.64,77.22,SE Asia,SEAR,LowerMid,2015,365.0,25.34287671232877,46.51,3.25,7.4582964865987424,13.762602739726029,22.604247311827958,-0.0964,25.0149,0.328,137.0,56.0,0.0,0.0,19.0,0.0,134.0,63.0,771.5900000000001,2.1139452054794523,88.39,6.8555993235385015,181.64,9.0,45.0,229.0,44.68591780821917,84.73,10.459041095890411,8.0,2.868739726027397,7.7,1.1160421388539628,0.0,14.4604,1787.9115,4.898387671232877,5.530448219178082,0.5473150684931506,0.0,496.68,98.51063013698631,0.6900114568814989,1.941,1583.99815907985,1328024498.0,32.5472990022299,622.339883988149
New Delhi,IND,28.64,77.22,SE Asia,SEAR,LowerMid,2016,366.0,26.267868852459017,47.12,3.87,7.100322496574077,13.934262295081966,20.842451612903226,0.925,25.3185,0.9494,145.0,71.0,0.0,0.0,11.0,0.0,153.0,6.0,677.81,1.8519398907103823,63.68,5.542330236073276,-93.78,4.0,39.0,242.0,39.78062841530054,90.66,8.971120218579234,32.0,2.764863387978142,6.18,1.0517679091466334,0.0,12.9457,1769.7729,4.835445081967213,5.420962021857923,0.5469125683060109,0.0,491.64,98.4003825136612,0.6623415219043693,1.4432,1707.50892912243,1343944296.0,32.8650780972823,627.273531026365
New Delhi,IND,28.64,77.22,SE Asia,SEAR,LowerMid,2017,365.0,25.820602739726027,47.71,1.51,7.656326778919306,14.014301369863013,21.568064516129034,-0.4473,25.442,0.3786,155.0,77.0,0.0,0.0,42.0,0.0,151.0,40.0,672.1700000000001,1.8415616438356166,63.48,6.037707111971692,-5.64,9.0,39.0,255.0,42.58397260273973,86.71,9.851835616438356,7.0,2.9961369863013703,7.16,1.0419458934702248,0.0,16.4737,1767.9673,4.84374602739726,5.522832054794521,0.5466849315068493,0.0,491.14,98.40139726027398,0.6763240725357732,1.7236,1950.10468280866,1359657400.0,33.1821328157539,648.014718317903
New Delhi,IND,28.64,77.22,SE Asia,SEAR,LowerMid,2018,365.0,25.449698630136986,46.54,1.69,7.717003216611383,13.558876712328766,22.7934623655914,-0.3709,25.6641,-0.2144,120.0,70.0,0.0,0.0,14.0,0.0,136.0,50.0,846.0799999999999,2.318027397260274,63.41,6.7464979478012905,173.91,11.0,50.0,246.0,47.00134246575342,93.07,10.616027397260273,47.0,2.8791232876712334,7.32,1.025941967935604,0.0,14.618,1734.6071,4.752348219178082,5.412659452054794,0.5406575342465753,0.0,481.87,98.3791506849315,0.7061092059647399,1.9684,1966.25455171679,1374659064.0,33.4984353473598,668.303370218852
New Delhi,IND,28.64,77.22,SE Asia,SEAR,LowerMid,2019,365.0,25.46860273972603,48.14,0.47,8.542193915409205,13.24123287671233,24.924397849462366,0.0189,25.6699,-0.2013,138.0,83.0,0.0,0.0,38.0,0.0,124.0,73.0,618.71,1.695095890410959,37.68,4.448816894721309,-227.37,4.0,40.0,223.0,49.10145205479453,87.83,11.844438356164382,12.0,2.9896438356164383,6.84,1.1245212091025723,0.0,16.3668,1673.9569999999999,4.586183561643836,5.370234794520548,0.5084931506849316,0.0,465.03,98.46742465753425,0.7330254541441943,1.4358,2041.42863698585,1389030312.0,33.8139578818147,666.977347524506
New Delhi,IND,28.64,77.22,SE Asia,SEAR,LowerMid,2020,366.0,25.123087431693985,47.42,2.03,7.853652847203623,13.658688524590163,22.305731182795697,-0.3455,25.626,-0.5029,161.0,49.0,0.0,0.0,34.0,1.0,128.0,48.0,621.07,1.6969125683060111,37.97,4.428612018934671,2.36,4.0,40.0,230.0,48.92838797814208,90.13,11.892377049180329,19.0,3.0077322404371585,7.14,0.9809914159896496,0.0,16.6657,1757.6470000000002,4.802314207650274,5.492933333333333,0.5415027322404371,0.0,488.27,98.45073770491804,0.6986466385329198,1.3314,1907.04251637669,1402617695.0,34.1286726088333,632.239828540427
New Delhi,IND,28.64,77.22,SE Asia,SEAR,LowerMid,2021,365.0,24.724986301369864,44.31,1.3,7.3124116083568245,12.812684931506853,20.067784946236557,-0.3981,25.3174,-0.5924,114.0,50.0,0.0,0.0,9.0,0.0,124.0,27.0,1045.3500000000001,2.8639726027397265,71.1,8.273414714808123,424.28,14.0,51.0,234.0,53.762356164383554,93.11,12.380493150684933,67.0,2.816575342465754,6.76,1.0274472516313626,0.0,13.6858,1709.8526,4.6845276712328765,5.450845753424658,0.5266301369863013,0.0,475.0,98.40819178082191,0.6427832820900504,2.3517,2239.61384367482,1414203896.0,34.4425517181304,676.814293488143
New Delhi,IND,28.64,77.22,SE Asia,SEAR,LowerMid,2022,365.0,25.48632876712329,47.49,3.37,8.564402989872319,13.254602739726028,23.911666666666665,0.7613,25.2505,0.2358,170.0,86.0,0.0,0.0,37.0,0.0,128.0,35.0,791.64,2.168876712328767,71.85,6.9827512839138155,-253.71,8.0,42.0,253.0,53.74156164383561,94.75,12.949945205479453,34.0,2.94441095890411,8.4,1.1322349753651013,0.0,15.6351,1739.1532000000002,4.764803287671233,5.5308586301369855,0.5366027397260275,0.0,483.14,98.3431506849315,0.6568198372919655,2.2579,2347.44829434623,1425423212.0,34.7555673994206,727.902200094024
New Delhi,IND,28.64,77.22,SE Asia,SEAR,LowerMid,2023,365.0,24.726027397260275,45.05,0.45,6.705983128857547,12.77980821917808,21.28867741935484,-0.7603,25.1058,-0.3798,90.0,30.0,0.0,0.0,32.0,0.0,135.0,94.0,895.1399999999999,2.452438356164383,72.53,6.981390595180964,103.5,7.0,48.0,227.0,54.88117808219178,90.71,13.59421917808219,40.0,2.789150684931507,7.55,1.037549994442647,0.0,13.2899,1697.0612999999998,4.64948301369863,5.425409589041096,0.5226849315068494,0.0,471.44,98.51109589041097,0.6493571665815026,1.8198,2530.12031278204,1438069596.0,35.0676918424186,763.197899394641
New Delhi,IND,28.64,77.22,SE Asia,SEAR,LowerMid,2024,366.0,25.51030054644809,48.5,3.47,8.129742193243429,12.995327868852458,24.98025806451613,0.7843,25.1141,0.3962,119.0,64.0,0.0,0.0,33.0,0.0,145.0,49.0,828.1400000000001,2.2626775956284155,59.31,6.699460492683795,-67.0,13.0,42.0,250.0,50.99784153005464,91.23,12.023907103825136,60.0,2.935601092896175,7.48,1.1089615255249803,0.0,15.4952,1679.0749999999998,4.587636612021857,5.411868852459016,0.5132513661202186,0.0,466.45,98.42240437158469,0.7051961432248424,2.0545,2694.73780859961,1450935791.0,35.3788972368389,
Ngerulmud,PLW,7.5,134.62,W.Pacific,WPR,High,1990,365.0,27.611123287671237,29.73,25.56,0.48584988256123507,1.1381095890410957,1.0124078341013814,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2953.7599999999998,8.09249315068493,142.39,12.60779168113178,,35.0,161.0,12.0,81.40287671232876,89.27,24.13917808219178,251.0,5.458821917808219,20.59,2.5069514308102105,6.0,99.6329,1969.1909,5.395043561643836,6.910740273972602,,0.0,547.04,100.83887671232877,0.18745431276387559,0.2141,6402.929615309,15259.0,69.5314760089153,4814.38338030015
Ngerulmud,PLW,7.5,134.62,W.Pacific,WPR,High,1991,365.0,27.367506849315067,29.38,25.22,0.5934362386314893,1.0656986301369864,1.6194700460829488,-0.2436,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3108.8199999999997,8.51731506849315,70.89,11.298100172002945,155.06,38.0,178.0,13.0,82.58358904109589,92.22,24.146493150684936,292.0,5.624767123287671,12.45,2.084622996198304,8.0,108.9983,1900.8872999999999,5.207910410958903,6.853311780821917,,0.0,528.07,100.86534246575344,0.15331575361680916,0.2364,6824.34353785065,15614.0,69.9517325157421,
Ngerulmud,PLW,7.5,134.62,W.Pacific,WPR,High,1992,366.0,27.5474043715847,30.38,25.36,0.6009627758467575,1.2041256830601095,1.4609343715239156,0.1799,27.5087,0.0387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2405.75,6.573087431693989,55.15,8.192059270976015,-703.07,29.0,149.0,23.0,80.35005464480875,88.07,23.84841530054645,215.0,5.493114754098361,10.44,1.9499486815729346,4.0,101.5225,1953.2206999999999,5.336668579234972,6.891780054644809,,0.0,542.6,100.89964480874318,0.17071689153440175,0.1725,6552.7112389768,15989.0,70.4277022862451,
Ngerulmud,PLW,7.5,134.62,W.Pacific,WPR,High,1993,365.0,27.464493150684934,29.64,25.52,0.537966846155828,1.0684931506849316,1.1550430107526886,-0.0829,27.4976,-0.0331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2838.9900000000002,7.778054794520549,41.7,7.773991775713257,433.24,30.0,193.0,12.0,82.23690410958905,89.26,24.1673698630137,273.0,5.087041095890411,12.9,1.9831474071325053,3.0,80.631,1908.1374999999998,5.227773972602739,6.959024657534248,,0.0,530.08,100.87306849315068,0.13488256275501487,0.1469,5891.50378695334,16372.0,70.8789048721161,
Ngerulmud,PLW,7.5,134.62,W.Pacific,WPR,High,1994,365.0,27.564712328767122,29.72,25.78,0.5024060100019162,1.1003013698630137,1.103301075268817,0.1002,27.511,0.0537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2819.16,7.72372602739726,70.22,9.263068394359342,-19.83,31.0,176.0,15.0,82.08027397260274,90.39,24.233150684931502,266.0,5.4415068493150685,11.3,2.1505960528439316,4.0,98.6878,1945.5191000000002,5.330189315068494,6.95444794520548,,0.0,540.47,100.83728767123287,0.11566595036076373,0.1629,6329.06976744186,16770.0,71.2273418983072,
Ngerulmud,PLW,7.5,134.62,W.Pacific,WPR,High,1995,365.0,27.688219178082193,29.88,25.63,0.5007317241011404,1.107013698630137,1.198833333333333,0.1235,27.5265,0.1617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3052.55,8.363150684931508,54.65,8.233546209124059,233.39,32.0,212.0,9.0,82.23610958904109,90.22,24.385753424657533,283.0,4.8807397260273975,10.49,2.047056785794951,1.0,71.2136,1924.3814,5.272277808219178,6.939117534246575,,0.0,534.59,100.82969863013697,0.1307046293574981,0.1437,7038.00523407967,17195.0,71.3933455111353,
Ngerulmud,PLW,7.5,134.62,W.Pacific,WPR,High,1996,366.0,27.820027322404375,29.67,25.57,0.5481688064340503,1.079071038251366,0.9048620689655174,0.1318,27.617,0.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2928.05,8.000136612021858,72.3,7.852368195815575,-124.5,30.0,200.0,2.0,82.33382513661202,90.89,24.534945355191258,279.0,4.9830327868852455,12.11,2.3191228464667977,7.0,75.7857,1881.3546999999999,5.140313387978142,6.947407923497267,,0.0,522.64,100.74349726775957,0.16400570903250328,0.1494,7788.29726974057,17654.0,71.2484528378583,
Ngerulmud,PLW,7.5,134.62,W.Pacific,WPR,High,1997,365.0,27.6993698630137,30.0,25.52,0.6309528705960868,1.107013698630137,1.4261290322580606,-0.1207,27.6474,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2303.68,6.31145205479452,75.27,8.294124514207208,-624.37,23.0,142.0,25.0,81.50728767123287,91.14,24.237945205479452,247.0,5.179342465753424,11.14,2.0748635875932364,7.0,85.1001,1977.8564000000003,5.418784657534247,6.892333698630137,,0.0,549.45,100.91572602739726,0.15630286009366798,0.1823,7944.59907223327,18108.0,70.7652327658767,
Ngerulmud,PLW,7.5,134.62,W.Pacific,WPR,High,1998,365.0,28.176,30.6,25.85,0.5777888887820533,1.2432328767123288,1.4067380952380972,0.4766,27.7897,0.3863,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,2271.46,6.223178082191781,50.96,7.0609811044755,-32.22,19.0,165.0,48.0,79.18668493150686,89.34,24.201315068493148,205.0,5.155287671232877,9.79,2.0781794751065603,0.0,83.9199,2022.6398,5.541478904109589,6.947557260273972,,0.0,561.89,100.92098630136985,0.2150328682485927,0.1398,8047.91621679983,18524.0,70.1693100482288,
Ngerulmud,PLW,7.5,134.62,W.Pacific,WPR,High,1999,365.0,27.829315068493152,30.05,25.75,0.5415015975317707,1.0196164383561646,1.0022580645161305,-0.3467,27.8426,-0.0133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3989.2200000000003,10.929369863013699,85.69,11.09657292346572,1717.76,51.0,247.0,0.0,82.35808219178082,90.21,24.550657534246568,285.0,4.859835616438357,12.05,2.162374934538225,7.0,70.3025,1805.3032,4.946036164383562,6.911369589041096,,0.0,501.51,100.75372602739726,0.13586851880818882,0.2084,7629.56986402836,18901.0,69.6896962372638,
Ngerulmud,PLW,7.5,134.62,W.Pacific,WPR,High,2000,366.0,27.800000000000004,29.66,25.82,0.5502009595506088,1.0710382513661203,1.148849462365586,-0.0293,27.8649,-0.0649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3779.6800000000003,10.326994535519127,54.18,9.371897937047533,-209.54,50.0,241.0,0.0,82.72734972677597,89.51,24.59814207650273,302.0,5.029754098360655,11.63,2.1936918764848805,8.0,77.9375,1849.7062,5.0538420765027325,6.937523224043716,,0.0,513.85,100.72601092896176,0.13798923877323513,0.179,7798.07504193852,19178.0,69.5876201801789,
Ngerulmud,PLW,7.5,134.62,W.Pacific,WPR,High,2001,365.0,27.892027397260275,29.89,25.68,0.5340759189098642,1.039041095890411,0.9923333333333382,0.092,27.8793,0.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3675.13,10.068849315068494,113.88,12.212305845208022,-104.55,49.0,211.0,6.0,82.42482191780822,90.03,24.62268493150685,270.0,5.128958904109589,15.36,2.2205495090028657,9.0,82.6407,1836.8966,5.032593424657534,6.926863835616438,0.5081643835616438,0.0,510.29,100.75690410958906,0.14820910424790384,0.2257,8239.26354006532,19352.0,70.5337109001769,
Ngerulmud,PLW,7.5,134.62,W.Pacific,WPR,High,2002,365.0,27.986082191780824,30.09,24.79,0.5415284066454633,1.109972602739726,1.238043010752687,0.0941,27.9367,0.0494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2462.05,6.745342465753425,72.24,9.329983080999433,-1213.08,28.0,140.0,15.0,81.22890410958905,89.0,24.464712328767124,237.0,5.654931506849316,14.01,2.2815043013687104,11.0,110.7613,2001.7305999999999,5.4841934246575335,6.923534520547945,0.5542191780821918,0.0,556.08,100.8346301369863,0.14298116248489076,0.1743,8340.18981304558,19503.0,72.3817031907384,
Ngerulmud,PLW,7.5,134.62,W.Pacific,WPR,High,2003,365.0,27.881589041095893,29.92,26.17,0.5229798347660073,1.0327671232876714,0.9996666666666663,-0.1045,27.8778,0.0038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3353.6800000000003,9.188164383561645,62.22,8.909375459133202,891.63,39.0,221.0,16.0,82.23032876712328,88.8,24.57342465753425,283.0,5.144356164383561,12.92,2.3493076918616245,5.0,83.3872,1883.2374,5.159554520547945,6.925567671232877,0.521013698630137,0.0,523.16,100.8215890410959,0.14272156821384266,0.1613,7862.3931898737,19659.0,74.5444848058291,
Ngerulmud,PLW,7.5,134.62,W.Pacific,WPR,High,2004,366.0,27.93691256830601,29.77,26.05,0.4748231428566747,1.0156284153005466,1.119774193548384,0.0553,27.8993,0.0376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2589.64,7.075519125683059,65.39,8.563645883948068,-764.04,22.0,162.0,14.0,82.34106557377049,91.31,24.650901639344262,285.0,5.150956284153006,13.34,2.5412808577730424,16.0,83.7085,1968.8185999999996,5.379285792349726,6.904556010928962,0.5445355191256831,0.0,546.94,100.79609289617487,0.14853543317438303,0.1405,8393.73052541231,19820.0,76.445323887982,
Ngerulmud,PLW,7.5,134.62,W.Pacific,WPR,High,2005,365.0,27.894684931506852,29.86,25.98,0.5216365012823765,1.0404109589041095,1.1488248847926243,-0.0422,27.9183,-0.0236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3390.3,9.288493150684932,67.71,8.902475713085003,800.66,46.0,213.0,15.0,82.38504109589041,88.91,24.618575342465757,285.0,5.151095890410959,10.86,2.079209725217518,7.0,83.7153,1841.4464,5.045058630136986,6.895206849315069,0.5093150684931508,0.0,511.55,100.83213698630136,0.15739406999983357,0.1607,9635.28357539048,19819.0,77.574268209537,
Ngerulmud,PLW,7.5,134.62,W.Pacific,WPR,High,2006,365.0,27.94958904109589,29.92,26.26,0.4485637591618596,1.0328767123287672,0.7903118279569945,0.0549,27.9298,0.0198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2956.99,8.101342465753424,84.26,8.690946793063889,-433.31,27.0,204.0,10.0,82.11186301369862,88.6,24.617506849315067,275.0,5.611671232876712,13.8,2.340316077405932,14.0,108.2387,1875.483,5.1383095890410955,6.875391232876714,0.5195890410958904,0.0,521.01,100.80934246575343,0.12850195825014954,0.1347,9881.65970716981,19593.0,78.306895759147,
Ngerulmud,PLW,7.5,134.62,W.Pacific,WPR,High,2007,365.0,27.98991780821918,29.96,26.12,0.46953067967920686,1.0578356164383562,0.9561290322580653,0.0403,27.9305,0.0594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2852.77,7.815808219178082,38.4,7.143628008019822,-104.22,24.0,206.0,7.0,81.95698630136987,87.77,24.624739726027393,269.0,4.973972602739726,11.82,1.9531266422242082,3.0,75.3731,1915.4228,5.247733698630137,6.927773150684932,0.5298356164383561,0.0,532.1,100.78553424657535,0.13971341175009322,0.1157,10402.5367528907,19302.0,79.019601300651,
