date,year,month,quarter,symbol,name,category,consensus_mechanism,open_usd,high_usd,low_usd,close_usd,monthly_return_pct,monthly_volatility_pct,volume_usd_billion,market_cap_usd_billion,dominance_pct,active_addresses_thousands,transaction_count_thousands,social_sentiment_score,fear_greed_index,exchange_netflow_million_usd
2024-04,2024,4,Q2,FTT,FTX Token,Exchange Token,N/A,0.768886,0.84509305,0.69832407,0.77934396,1.36,14.3,0.391,0.165,,60,108,0.394,73,-22.8
2024-05,2024,5,Q2,FTT,FTX Token,Exchange Token,N/A,0.77934396,0.97882812,0.62771487,0.8073009,3.59,25.0,0.25,0.171,,8,277,0.345,62,-58.2
2024-06,2024,6,Q2,FTT,FTX Token,Exchange Token,N/A,0.8073009,1.10873498,0.89606991,1.0019998,24.12,22.5,0.878,0.212,,17,99,1.0,67,17.0
2024-07,2024,7,Q3,FTT,FTX Token,Exchange Token,N/A,1.0019998,0.98889407,0.7990747,0.86882904,-13.29,16.2,0.301,0.183,,15,355,0.338,64,0.5
2024-08,2024,8,Q3,FTT,FTX Token,Exchange Token,N/A,0.86882904,0.92636795,0.78546565,0.86644666,-0.27,13.3,0.377,0.183,,19,381,0.158,58,0.3
2024-09,2024,9,Q3,FTT,FTX Token,Exchange Token,N/A,0.86644666,0.78316787,0.64228093,0.71983561,-16.92,16.7,0.309,0.152,,32,176,0.528,47,-42.7
2024-10,2024,10,Q4,FTT,FTX Token,Exchange Token,N/A,0.71983561,1.14094838,0.83186373,0.97722694,35.76,24.6,0.336,0.206,,17,174,0.469,84,45.9
2024-11,2024,11,Q4,FTT,FTX Token,Exchange Token,N/A,0.97722694,1.00279844,0.72236895,0.84418368,-13.61,19.4,0.521,0.178,,9,189,0.449,83,-64.2
2024-12,2024,12,Q4,FTT,FTX Token,Exchange Token,N/A,0.84418368,1.13592622,0.86309573,0.96692073,14.54,17.7,0.679,0.204,,11,1131,0.047,59,29.8
2025-01,2025,1,Q1,FTT,FTX Token,Exchange Token,N/A,0.96692073,0.97637822,0.81843336,0.92816876,-4.01,11.9,0.246,0.196,,51,243,0.853,81,-62.1
2025-02,2025,2,Q1,FTT,FTX Token,Exchange Token,N/A,0.92816876,0.99053831,0.87647754,0.95167989,2.53,8.9,0.308,0.201,,43,89,1.0,55,19.6
2025-03,2025,3,Q1,FTT,FTX Token,Exchange Token,N/A,0.95167989,1.01528289,0.70264304,0.88385704,-7.13,21.5,0.372,0.187,,14,316,0.429,81,16.0
2025-04,2025,4,Q2,FTT,FTX Token,Exchange Token,N/A,0.88385704,0.88153484,0.625272,0.75327521,-14.77,18.1,0.254,0.159,,25,146,0.111,63,1.6
2025-05,2025,5,Q2,FTT,FTX Token,Exchange Token,N/A,0.75327521,0.97820637,0.82440167,0.88358441,17.3,14.6,0.386,0.187,,30,162,0.577,73,-48.9
2025-06,2025,6,Q2,FTT,FTX Token,Exchange Token,N/A,0.88358441,0.85223137,0.7026314,0.75235212,-14.85,16.3,1.122,0.159,,24,118,0.515,82,38.5
2025-07,2025,7,Q3,FTT,FTX Token,Exchange Token,N/A,0.75235212,0.97000043,0.74861547,0.90475411,20.26,17.7,0.472,0.191,,11,119,0.282,62,-1.5
2025-08,2025,8,Q3,FTT,FTX Token,Exchange Token,N/A,0.90475411,0.93758685,0.75188502,0.86548902,-4.34,13.2,0.549,0.183,,16,180,0.763,83,4.6
2025-09,2025,9,Q3,FTT,FTX Token,Exchange Token,N/A,0.86548902,0.83932629,0.75783385,0.79429897,-8.23,10.0,0.317,0.168,,150,186,0.582,75,-33.2
2025-10,2025,10,Q4,FTT,FTX Token,Exchange Token,N/A,0.79429897,0.98409111,0.91759908,0.94404638,18.85,8.1,0.309,0.199,,16,207,0.393,66,25.6
2025-11,2025,11,Q4,FTT,FTX Token,Exchange Token,N/A,0.94404638,1.01887441,0.79683463,0.92805905,-1.69,14.3,0.36,0.196,,42,519,0.718,82,30.1
2025-12,2025,12,Q4,FTT,FTX Token,Exchange Token,N/A,0.92805905,1.09707123,0.86233564,0.95582483,2.99,17.5,0.706,0.202,,21,150,0.613,83,45.0
2026-01,2026,1,Q1,FTT,FTX Token,Exchange Token,N/A,0.95582483,0.87916358,0.77327442,0.81109809,-15.14,14.5,0.392,0.171,,21,150,1.0,100,57.8
2026-02,2026,2,Q1,FTT,FTX Token,Exchange Token,N/A,0.81109809,0.71639307,0.64376939,0.68371237,-15.71,11.7,0.115,0.144,,28,512,0.646,60,61.4
2026-03,2026,3,Q1,FTT,FTX Token,Exchange Token,N/A,0.68371237,0.86348028,0.64090308,0.70875096,3.66,22.0,0.486,0.15,,49,216,0.515,58,-90.1
2019-01,2019,1,Q1,LUNA,Terra Luna,Stablecoin Algo,PoS,4.08398791,4.40453716,3.72828531,3.96718011,-2.86,11.6,0.076,3.967,,26,204,-0.201,34,-3.9
2019-02,2019,2,Q1,LUNA,Terra Luna,Stablecoin Algo,PoS,3.96718011,4.62268146,3.97139815,4.38965135,10.65,12.5,0.134,4.39,,81,283,-0.099,54,-9.4
2019-03,2019,3,Q1,LUNA,Terra Luna,Stablecoin Algo,PoS,4.38965135,6.712935,5.80782087,6.43369385,46.57,10.8,0.171,6.434,,12,159,-0.291,54,-18.0
2019-04,2019,4,Q2,LUNA,Terra Luna,Stablecoin Algo,PoS,6.43369385,5.43383744,4.54596521,5.12057237,-20.41,17.0,0.105,5.121,,67,178,-0.584,43,-11.5
2019-05,2019,5,Q2,LUNA,Terra Luna,Stablecoin Algo,PoS,5.12057237,8.43852151,6.53750998,7.60495779,48.52,22.5,0.151,7.605,,59,871,0.314,36,8.1
2019-06,2019,6,Q2,LUNA,Terra Luna,Stablecoin Algo,PoS,7.60495779,8.10946415,6.90998279,7.37642359,-3.01,20.2,0.304,7.376,,12,186,-0.168,48,21.9
2019-07,2019,7,Q3,LUNA,Terra Luna,Stablecoin Algo,PoS,7.37642359,10.2071423,9.15503351,9.60575727,30.22,13.4,0.145,9.606,,25,55,-0.088,37,6.4
2019-08,2019,8,Q3,LUNA,Terra Luna,Stablecoin Algo,PoS,9.60575727,10.70027616,9.42822688,9.96144941,3.7,9.9,0.165,9.961,,14,112,0.491,70,-10.3
2019-09,2019,9,Q3,LUNA,Terra Luna,Stablecoin Algo,PoS,9.96144941,12.10887316,10.68841734,11.31928335,13.63,8.5,0.133,11.319,,24,629,0.249,37,-26.1
2019-10,2019,10,Q4,LUNA,Terra Luna,Stablecoin Algo,PoS,11.31928335,10.35669166,7.91670774,9.73365768,-14.01,20.5,0.201,9.734,,39,84,-0.425,43,4.0
2019-11,2019,11,Q4,LUNA,Terra Luna,Stablecoin Algo,PoS,9.73365768,15.10004233,11.75007798,13.76277742,41.39,18.6,0.198,13.763,,30,210,-0.076,47,2.2
2019-12,2019,12,Q4,LUNA,Terra Luna,Stablecoin Algo,PoS,13.76277742,14.30024851,12.58785955,13.5617194,-1.46,8.4,0.197,13.562,,64,236,-0.38,53,-1.0
2020-01,2020,1,Q1,LUNA,Terra Luna,Stablecoin Algo,PoS,13.5617194,11.99394083,9.38613033,11.05301347,-18.5,15.9,0.151,11.053,,11,91,-0.725,50,-29.7
2020-02,2020,2,Q1,LUNA,Terra Luna,Stablecoin Algo,PoS,11.05301347,12.37396665,10.73740592,11.18874272,1.23,12.1,0.208,11.189,,31,244,0.208,69,-39.6
2020-03,2020,3,Q1,LUNA,Terra Luna,Stablecoin Algo,PoS,11.18874272,16.03417116,14.59418935,15.35031429,37.19,11.1,0.193,15.35,,11,64,-0.469,46,-0.5
2020-04,2020,4,Q2,LUNA,Terra Luna,Stablecoin Algo,PoS,15.35031429,25.93035007,19.6298145,22.78001451,48.4,18.3,0.159,22.78,,37,225,0.034,44,31.7
2020-05,2020,5,Q2,LUNA,Terra Luna,Stablecoin Algo,PoS,22.78001451,22.9912815,20.37819902,21.59365042,-5.21,8.8,0.096,21.594,,76,571,-0.28,34,-7.0
2020-06,2020,6,Q2,LUNA,Terra Luna,Stablecoin Algo,PoS,21.59365042,26.73349999,19.84464958,23.14966444,7.21,18.5,0.249,23.15,,35,461,0.129,43,30.1
2020-07,2020,7,Q3,LUNA,Terra Luna,Stablecoin Algo,PoS,23.14966444,38.74717203,29.05684741,35.39588524,52.9,22.7,0.287,35.396,,111,369,-0.138,53,10.3
2020-08,2020,8,Q3,LUNA,Terra Luna,Stablecoin Algo,PoS,35.39588524,44.85645076,37.50879312,41.27392219,16.61,23.2,0.388,41.274,,47,323,0.404,76,-12.2
2020-09,2020,9,Q3,LUNA,Terra Luna,Stablecoin Algo,PoS,41.27392219,58.7392955,47.55072468,52.85279249,28.05,23.4,0.173,52.853,,7,161,0.333,75,-11.9
2020-10,2020,10,Q4,LUNA,Terra Luna,Stablecoin Algo,PoS,52.85279249,45.0472937,38.84427477,40.78634521,-22.83,11.2,0.276,40.786,,48,184,0.344,58,4.1
2020-11,2020,11,Q4,LUNA,Terra Luna,Stablecoin Algo,PoS,40.78634521,79.98958685,54.24289457,67.30674179,65.02,24.8,0.665,67.307,,27,286,0.632,76,14.3
2020-12,2020,12,Q4,LUNA,Terra Luna,Stablecoin Algo,PoS,67.30674179,70.27461344,52.37155975,60.81852539,-9.64,19.2,0.255,60.819,,38,548,0.33,68,58.6
2021-01,2021,1,Q1,LUNA,Terra Luna,Stablecoin Algo,PoS,60.81852539,89.07681513,75.94611838,85.35183586,40.34,12.3,0.25,85.352,,38,289,0.659,74,-61.5
2021-02,2021,2,Q1,LUNA,Terra Luna,Stablecoin Algo,PoS,85.35183586,90.78330179,77.88478749,82.90318923,-2.87,10.3,0.466,82.903,,38,325,0.943,80,43.6
2021-03,2021,3,Q1,LUNA,Terra Luna,Stablecoin Algo,PoS,82.90318923,103.97176202,71.29450323,87.40758803,5.43,20.3,0.332,87.408,,51,259,0.914,81,-56.9
2021-04,2021,4,Q2,LUNA,Terra Luna,Stablecoin Algo,PoS,87.40758803,108.5934777,94.94483502,103.48528259,18.39,9.0,0.504,103.485,,14,109,0.793,80,-53.8
2021-05,2021,5,Q2,LUNA,Terra Luna,Stablecoin Algo,PoS,103.48528259,52.65045915,38.56713864,44.35843154,-57.14,19.6,0.257,44.358,,40,76,0.419,55,-23.9
2021-06,2021,6,Q2,LUNA,Terra Luna,Stablecoin Algo,PoS,44.35843154,55.00275337,45.42967596,48.8476981,10.12,19.4,0.344,48.848,,227,329,0.406,70,-17.5
2021-07,2021,7,Q3,LUNA,Terra Luna,Stablecoin Algo,PoS,48.8476981,54.47904775,39.76737997,44.96109302,-7.96,21.7,0.402,44.961,,8,89,0.458,63,-36.6
2021-08,2021,8,Q3,LUNA,Terra Luna,Stablecoin Algo,PoS,44.96109302,49.30429601,38.28999913,44.04848335,-2.03,13.2,0.524,44.048,,21,262,0.517,57,75.9
2021-09,2021,9,Q3,LUNA,Terra Luna,Stablecoin Algo,PoS,44.04848335,54.41980324,47.97421905,50.04646242,13.62,12.5,0.218,50.046,,64,33,0.115,61,1.8
2021-10,2021,10,Q4,LUNA,Terra Luna,Stablecoin Algo,PoS,50.04646242,75.63583889,56.335253,67.04291979,33.96,17.6,0.915,67.043,,18,174,0.357,70,11.1
2021-11,2021,11,Q4,LUNA,Terra Luna,Stablecoin Algo,PoS,67.04291979,73.13244207,67.66636073,70.81170053,5.62,9.4,0.301,70.812,,122,367,0.682,80,24.0
2021-12,2021,12,Q4,LUNA,Terra Luna,Stablecoin Algo,PoS,70.81170053,39.78340688,31.59420967,34.2005157,-51.7,23.0,0.489,34.201,,15,91,0.176,57,2.1
2022-01,2022,1,Q1,LUNA,Terra Luna,Stablecoin Algo,PoS,34.2005157,19.93715932,16.64830697,18.42768076,-46.12,11.8,0.199,18.428,,34,83,-0.025,60,14.7
2022-02,2022,2,Q1,LUNA,Terra Luna,Stablecoin Algo,PoS,18.42768076,10.4220313,9.46164884,9.91737188,-46.18,8.3,0.108,9.917,,35,120,-0.127,49,-19.1
2022-03,2022,3,Q1,LUNA,Terra Luna,Stablecoin Algo,PoS,9.91737188,11.72275179,8.78244292,10.47921855,5.67,16.7,0.091,10.479,,7,57,0.257,45,-5.6
2022-04,2022,4,Q2,LUNA,Terra Luna,Stablecoin Algo,PoS,10.47921855,6.64971788,4.70511364,6.1325771,-41.48,23.5,0.127,6.133,,35,73,-0.473,47,17.9
2022-05,2022,5,Q2,LUNA,Terra Luna,Stablecoin Algo,PoS,6.1325771,0.00013809,0.00012573,0.00013327,-100.0,9.6,0.123,0.0,,76,54,-0.005,23,-3.0
2022-06,2022,6,Q2,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00013327,0.00015367,0.00011958,0.0001413,6.03,16.4,0.031,0.0,,66,142,-0.318,39,6.4
2022-07,2022,7,Q3,LUNA,Terra Luna,Stablecoin Algo,PoS,0.0001413,0.00011138,9.836e-05,0.00010511,-25.61,12.6,0.049,0.0,,39,553,-0.443,24,5.6
2022-08,2022,8,Q3,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00010511,0.0001518,0.0001285,0.0001413,34.43,12.2,0.112,0.0,,49,186,-0.477,28,-7.1
2022-09,2022,9,Q3,LUNA,Terra Luna,Stablecoin Algo,PoS,0.0001413,0.00010976,0.00010227,0.00010572,-25.18,9.6,0.078,0.0,,36,249,0.113,26,-3.5
2022-10,2022,10,Q4,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00010572,9.993e-05,9.14e-05,9.593e-05,-9.26,8.4,0.136,0.0,,16,154,-0.202,26,2.5
2022-11,2022,11,Q4,LUNA,Terra Luna,Stablecoin Algo,PoS,9.593e-05,0.00011828,8.406e-05,0.00010783,12.4,22.1,0.054,0.0,,84,235,-0.278,30,1.9
2022-12,2022,12,Q4,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00010783,0.00010836,9.491e-05,0.0001004,-6.89,8.4,0.203,0.0,,27,335,-1.0,37,-6.1
2023-01,2023,1,Q1,LUNA,Terra Luna,Stablecoin Algo,PoS,0.0001004,0.00014991,0.00010687,0.00013607,35.53,21.6,0.072,0.0,,27,1181,-0.086,61,11.4
2023-02,2023,2,Q1,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00013607,0.00011144,8.253e-05,9.898e-05,-27.26,18.3,0.082,0.0,,29,81,-0.162,34,12.9
2023-03,2023,3,Q1,LUNA,Terra Luna,Stablecoin Algo,PoS,9.898e-05,0.0001188,0.00010612,0.00011347,14.64,13.1,0.198,0.0,,26,52,-0.026,43,6.9
2023-04,2023,4,Q2,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00011347,0.00011722,9.719e-05,0.00010497,-7.49,18.9,0.169,0.0,,28,543,-0.354,51,1.2
2023-05,2023,5,Q2,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00010497,0.00012959,0.00011347,0.00012119,15.45,10.0,0.138,0.0,,24,139,0.163,42,17.3
2023-06,2023,6,Q2,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00012119,0.00011791,0.00010129,0.00011004,-9.2,18.4,0.225,0.0,,72,245,-0.095,35,11.9
2023-07,2023,7,Q3,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00011004,0.00013708,0.0001023,0.00012089,9.86,16.2,0.227,0.0,,14,89,-0.626,55,19.9
2023-08,2023,8,Q3,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00012089,0.00015686,0.00011906,0.00013895,14.94,15.8,0.335,0.0,,66,173,0.194,31,2.0
2023-09,2023,9,Q3,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00013895,0.00013649,0.0001197,0.0001258,-9.46,11.3,0.162,0.0,,59,1068,-0.287,49,7.0
2023-10,2023,10,Q4,LUNA,Terra Luna,Stablecoin Algo,PoS,0.0001258,0.0001406,0.00010802,0.00012919,2.69,20.8,0.172,0.0,,49,130,-0.012,54,-14.0
2023-11,2023,11,Q4,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00012919,0.00011269,9.84e-05,0.00010481,-18.87,12.3,0.188,0.0,,65,98,-0.178,61,11.2
2023-12,2023,12,Q4,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00010481,0.00011855,0.0001076,0.00011368,8.46,9.9,0.614,0.0,,13,401,0.058,67,9.0
2024-01,2024,1,Q1,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00011368,0.00012717,9.281e-05,0.00011688,2.81,21.1,0.313,0.0,,18,78,0.238,64,18.7
2024-02,2024,2,Q1,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00011688,0.00015299,0.0001028,0.00012671,8.41,24.5,0.263,0.0,,55,140,0.229,54,-27.9
2024-03,2024,3,Q1,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00012671,0.0001532,0.00011349,0.00014088,11.18,21.9,0.565,0.0,,52,143,1.0,54,-9.0
2024-04,2024,4,Q2,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00014088,0.00014812,0.0001191,0.00013551,-3.81,16.1,0.25,0.0,,12,150,0.274,93,-12.6
2024-05,2024,5,Q2,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00013551,0.00014887,0.00012108,0.00014061,3.76,14.9,0.365,0.0,,8,109,0.254,63,-11.3
2024-06,2024,6,Q2,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00014061,0.00010557,9.001e-05,9.947e-05,-29.26,9.8,0.256,0.0,,15,198,0.525,60,9.0
2024-07,2024,7,Q3,LUNA,Terra Luna,Stablecoin Algo,PoS,9.947e-05,0.00013321,0.00010225,0.00011159,12.18,21.7,0.29,0.0,,19,167,0.767,53,-4.1
2024-08,2024,8,Q3,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00011159,0.00014086,9.68e-05,0.0001166,4.49,20.9,0.41,0.0,,21,155,0.604,67,32.8
2024-09,2024,9,Q3,LUNA,Terra Luna,Stablecoin Algo,PoS,0.0001166,0.00013114,0.00011406,0.00012404,6.38,12.9,0.285,0.0,,21,83,0.025,45,56.3
2024-10,2024,10,Q4,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00012404,0.00013499,0.00010302,0.00012507,0.83,20.3,0.586,0.0,,18,280,0.459,78,-5.0
2024-11,2024,11,Q4,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00012507,0.00010294,9.167e-05,9.777e-05,-21.83,9.7,0.615,0.0,,39,306,0.622,71,0.3
2024-12,2024,12,Q4,LUNA,Terra Luna,Stablecoin Algo,PoS,9.777e-05,0.00016084,0.0001095,0.00013489,37.97,20.9,0.234,0.0,,33,142,0.277,63,-29.9
2025-01,2025,1,Q1,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00013489,0.00016831,0.00012798,0.00014191,5.2,24.3,0.578,0.0,,84,119,0.484,76,17.4
2025-02,2025,2,Q1,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00014191,0.00014043,0.00011805,0.00013072,-7.89,11.7,0.176,0.0,,14,385,0.7,60,-18.3
2025-03,2025,3,Q1,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00013072,0.0001373,0.00011269,0.0001314,0.52,14.6,0.655,0.0,,12,188,0.937,80,-5.2
2025-04,2025,4,Q2,LUNA,Terra Luna,Stablecoin Algo,PoS,0.0001314,0.00015257,0.0001279,0.00013864,5.51,10.2,0.148,0.0,,32,790,0.539,74,58.2
2025-05,2025,5,Q2,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00013864,0.00012466,9.626e-05,0.00010352,-25.33,21.1,0.561,0.0,,16,203,0.539,60,-16.8
2025-06,2025,6,Q2,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00010352,0.00013007,0.00011791,0.00012292,18.74,13.0,0.419,0.0,,63,94,0.49,92,-72.0
2025-07,2025,7,Q3,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00012292,0.00011237,9.741e-05,0.00010144,-17.47,11.9,0.594,0.0,,52,435,0.461,87,28.8
2025-08,2025,8,Q3,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00010144,0.00016145,0.00011875,0.00014152,39.51,17.1,0.428,0.0,,12,87,0.856,79,-32.5
2025-09,2025,9,Q3,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00014152,0.00014661,0.0001132,0.0001336,-5.6,19.8,0.587,0.0,,29,306,0.736,80,-27.0
2025-10,2025,10,Q4,LUNA,Terra Luna,Stablecoin Algo,PoS,0.0001336,0.00011192,9.997e-05,0.00010342,-22.59,10.5,0.348,0.0,,16,274,0.431,77,28.9
2025-11,2025,11,Q4,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00010342,0.00013421,0.00010982,0.00011952,15.57,24.4,0.415,0.0,,19,96,0.422,69,-47.1
2025-12,2025,12,Q4,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00011952,0.00014613,0.0001291,0.00013478,12.77,8.7,0.25,0.0,,25,269,0.744,78,44.7
2026-01,2026,1,Q1,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00013478,0.00014142,0.00011812,0.00013448,-0.22,15.2,0.242,0.0,,25,138,0.313,64,49.5
2026-02,2026,2,Q1,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00013448,0.00011585,9.672e-05,0.00010819,-19.55,18.4,0.236,0.0,,4,482,0.31,86,94.1
2026-03,2026,3,Q1,LUNA,Terra Luna,Stablecoin Algo,PoS,0.00010819,0.00014202,0.00012562,0.00013635,26.03,11.4,0.34,0.0,,11,128,0.533,65,-64.4
2018-01,2018,1,Q1,XLM,Stellar,Payments,SCP,0.12213875,0.14606987,0.12864918,0.13822879,13.17,17.6,0.117,4.147,,23,204,-0.71,42,-10.4
2018-02,2018,2,Q1,XLM,Stellar,Payments,SCP,0.13822879,0.17375717,0.1418481,0.16230801,17.42,22.3,0.069,4.869,,33,595,-0.281,34,3.3
2018-03,2018,3,Q1,XLM,Stellar,Payments,SCP,0.16230801,0.13335752,0.10986262,0.12603902,-22.35,14.2,0.146,3.781,,73,104,0.188,23,19.4
2018-04,2018,4,Q2,XLM,Stellar,Payments,SCP,0.12603902,0.13044764,0.09065031,0.11078139,-12.11,20.7,0.117,3.323,,40,115,-0.471,32,6.9
2018-05,2018,5,Q2,XLM,Stellar,Payments,SCP,0.11078139,0.10412454,0.09143837,0.10020576,-9.55,11.0,0.1,3.006,,17,330,-0.189,39,-4.0
2018-06,2018,6,Q2,XLM,Stellar,Payments,SCP,0.10020576,0.11981072,0.09776965,0.11017064,9.94,15.5,0.12,3.305,,13,205,-0.645,45,-15.8
2018-07,2018,7,Q3,XLM,Stellar,Payments,SCP,0.11017064,0.12722629,0.1037471,0.11774904,6.88,22.9,0.061,3.532,,25,231,-0.452,57,-2.8
2018-08,2018,8,Q3,XLM,Stellar,Payments,SCP,0.11774904,0.09895875,0.08849691,0.09447759,-19.76,9.5,0.106,2.834,,30,443,-0.506,48,-10.0
2018-09,2018,9,Q3,XLM,Stellar,Payments,SCP,0.09447759,0.11743225,0.10449157,0.11177272,18.31,11.9,0.072,3.353,,60,701,0.169,48,7.4
2018-10,2018,10,Q4,XLM,Stellar,Payments,SCP,0.11177272,0.10493157,0.08719609,0.09230011,-17.42,15.8,0.066,2.769,,33,108,0.161,65,2.7
2018-11,2018,11,Q4,XLM,Stellar,Payments,SCP,0.09230011,0.09576505,0.07009224,0.08761351,-5.08,22.4,0.171,2.628,,41,212,-0.711,55,-6.6
2018-12,2018,12,Q4,XLM,Stellar,Payments,SCP,0.08761351,0.08622404,0.06937099,0.07758856,-11.44,21.6,0.081,2.328,,45,127,-0.06,38,1.9
2019-01,2019,1,Q1,XLM,Stellar,Payments,SCP,0.07758856,0.09905509,0.08185239,0.08952859,15.39,11.8,0.12,2.686,,61,440,-0.063,33,-16.8
2019-02,2019,2,Q1,XLM,Stellar,Payments,SCP,0.08952859,0.12093441,0.10752409,0.11477237,28.2,17.5,0.106,3.443,,20,139,-0.333,37,-8.4
2019-03,2019,3,Q1,XLM,Stellar,Payments,SCP,0.11477237,0.12835838,0.11510378,0.12291412,7.09,12.7,0.168,3.687,,37,568,-0.213,37,12.8
2019-04,2019,4,Q2,XLM,Stellar,Payments,SCP,0.12291412,0.13801399,0.11613834,0.12825476,4.35,12.5,0.2,3.848,,14,440,-0.107,39,-2.5
2019-05,2019,5,Q2,XLM,Stellar,Payments,SCP,0.12825476,0.1945838,0.15304416,0.17007418,32.61,14.6,0.054,5.102,,88,118,0.047,35,-2.6
2019-06,2019,6,Q2,XLM,Stellar,Payments,SCP,0.17007418,0.20512524,0.16102596,0.17981917,5.73,23.6,0.061,5.395,,35,239,0.106,34,-16.1
2019-07,2019,7,Q3,XLM,Stellar,Payments,SCP,0.17981917,0.17998149,0.13063999,0.15962046,-11.23,23.3,0.067,4.789,,36,211,-0.427,48,15.3
2019-08,2019,8,Q3,XLM,Stellar,Payments,SCP,0.15962046,0.21826603,0.15993904,0.18887131,18.33,19.4,0.076,5.666,,26,409,-0.437,57,18.2
2019-09,2019,9,Q3,XLM,Stellar,Payments,SCP,0.18887131,0.22743083,0.17851773,0.20236136,7.14,13.3,0.258,6.071,,111,234,-0.006,41,2.1
2019-10,2019,10,Q4,XLM,Stellar,Payments,SCP,0.20236136,0.25023185,0.1745949,0.21454374,6.02,20.6,0.157,6.436,,33,180,0.173,61,-11.2
2019-11,2019,11,Q4,XLM,Stellar,Payments,SCP,0.21454374,0.25628719,0.20703762,0.23332492,8.75,21.2,0.27,7.0,,93,316,-0.562,61,16.5
2019-12,2019,12,Q4,XLM,Stellar,Payments,SCP,0.23332492,0.26375869,0.21721527,0.24551296,5.22,13.7,0.065,7.365,,50,213,-0.242,32,1.6
2020-01,2020,1,Q1,XLM,Stellar,Payments,SCP,0.24551296,0.16689526,0.13796225,0.15664202,-36.2,12.3,0.076,4.699,,24,316,0.32,60,-13.1
2020-02,2020,2,Q1,XLM,Stellar,Payments,SCP,0.15664202,0.21781397,0.19353138,0.20679449,32.02,9.7,0.158,6.204,,60,214,-0.475,32,-16.6
2020-03,2020,3,Q1,XLM,Stellar,Payments,SCP,0.20679449,0.32323161,0.2586951,0.28988997,40.18,21.6,0.148,8.697,,31,88,-0.221,71,26.3
2020-04,2020,4,Q2,XLM,Stellar,Payments,SCP,0.28988997,0.32654236,0.25531445,0.28204071,-2.71,21.2,0.167,8.461,,16,92,-0.015,51,-18.9
2020-05,2020,5,Q2,XLM,Stellar,Payments,SCP,0.28204071,0.39312027,0.33102422,0.36838886,30.62,18.7,0.33,11.052,,17,126,-0.169,56,5.3
2020-06,2020,6,Q2,XLM,Stellar,Payments,SCP,0.36838886,0.41974147,0.35973621,0.39123263,6.2,16.5,0.444,11.737,,27,414,0.58,54,13.3
2020-07,2020,7,Q3,XLM,Stellar,Payments,SCP,0.39123263,0.4424102,0.30615018,0.3930673,0.47,23.0,0.275,11.792,,24,84,-0.313,49,-18.1
2020-08,2020,8,Q3,XLM,Stellar,Payments,SCP,0.3930673,0.5391261,0.4255687,0.48134406,22.46,17.9,0.322,14.44,,23,74,-0.004,64,-1.9
2020-09,2020,9,Q3,XLM,Stellar,Payments,SCP,0.48134406,0.54591249,0.48189896,0.49925483,3.72,10.1,0.433,14.978,,26,184,-0.227,75,-0.1
2020-10,2020,10,Q4,XLM,Stellar,Payments,SCP,0.49925483,0.60666351,0.51625696,0.56121774,12.41,16.5,0.162,16.837,,45,371,0.429,77,8.9
2020-11,2020,11,Q4,XLM,Stellar,Payments,SCP,0.56121774,0.6716959,0.45374085,0.57730669,2.87,23.6,0.278,17.319,,4,166,0.247,73,18.9
2020-12,2020,12,Q4,XLM,Stellar,Payments,SCP,0.57730669,0.86319686,0.68916365,0.73310245,26.99,18.4,0.229,21.993,,26,257,0.54,67,-79.3
2021-01,2021,1,Q1,XLM,Stellar,Payments,SCP,0.73310245,0.900112,0.73383462,0.81515354,11.19,11.0,0.341,24.455,,33,153,1.0,78,55.6
